Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1776669090,2026-04-20T07:11:30Z,AFL010,"56.566601,35.677723",27700,474,319
1776669092,2026-04-20T07:11:32Z,AFL010,"56.569431,35.673824",27775,230,319
1776669094,2026-04-20T07:11:34Z,AFL010,"56.573009,35.668816",27900,250,316
1776669096,2026-04-20T07:11:36Z,AFL010,"56.577637,35.66272",28000,150,330
1776669098,2026-04-20T07:11:38Z,AFL010,"56.580193,35.658932",28100,20,320
1776669101,2026-04-20T07:11:41Z,AFL010,"56.585033,35.652218",28225,477,322
1776669103,2026-04-20T07:11:43Z,AFL010,"56.587502,35.648895",28350,230,323
1776669105,2026-04-20T07:11:45Z,AFL010,"56.591103,35.643559",28475,180,317
1776669107,2026-04-20T07:11:47Z,AFL010,"56.595058,35.639118",28575,360,328
1776669109,2026-04-20T07:11:49Z,AFL010,"56.598385,35.633251",28700,330,324
1776669111,2026-04-20T07:11:51Z,AFL010,"56.601681,35.628262",28850,453,320
1776669113,2026-04-20T07:11:53Z,AFL010,"56.605289,35.62323",28975,140,321
1776669116,2026-04-20T07:11:56Z,AFL010,"56.609383,35.617485",29125,310,322
1776669118,2026-04-20T07:11:58Z,AFL010,"56.613277,35.612518",29225,330,321
1776669120,2026-04-20T07:12:00Z,AFL010,"56.61636,35.607883",29350,220,321
1776669122,2026-04-20T07:12:02Z,AFL010,"56.619415,35.603832",29450,300,330
1776669124,2026-04-20T07:12:04Z,AFL010,"56.62368,35.597794",29550,330,326
1776669126,2026-04-20T07:12:06Z,AFL010,"56.626423,35.593719",29675,340,320
1776669128,2026-04-20T07:12:08Z,AFL010,"56.629299,35.589901",29750,230,322
1776669130,2026-04-20T07:12:10Z,AFL010,"56.63308,35.584496",29850,300,320
1776669132,2026-04-20T07:12:12Z,AFL010,"56.636677,35.579739",29900,442,323
1776669134,2026-04-20T07:12:14Z,AFL010,"56.639587,35.575344",29975,441,321
1776669137,2026-04-20T07:12:17Z,AFL010,"56.642925,35.570568",30025,441,321
1776669139,2026-04-20T07:12:19Z,AFL010,"56.64679,35.565639",30075,290,335
1776669141,2026-04-20T07:12:21Z,AFL010,"56.650234,35.560577",30125,442,323
1776669143,2026-04-20T07:12:23Z,AFL010,"56.654163,35.554745",30175,390,319
1776669145,2026-04-20T07:12:25Z,AFL010,"56.658688,35.547966",30225,442,320
1776669148,2026-04-20T07:12:28Z,AFL010,"56.662148,35.543343",30275,443,321
1776669151,2026-04-20T07:12:31Z,AFL010,"56.666714,35.537285",30325,436,325
1776669153,2026-04-20T07:12:33Z,AFL010,"56.668945,35.533882",30350,444,322
1776669155,2026-04-20T07:12:35Z,AFL010,"56.67321,35.527821",30400,260,322
1776669157,2026-04-20T07:12:37Z,AFL010,"56.676414,35.523716",30450,170,322
1776669159,2026-04-20T07:12:39Z,AFL010,"56.679398,35.518909",30475,200,312
1776669161,2026-04-20T07:12:41Z,AFL010,"56.682396,35.514984",30525,110,320
1776669163,2026-04-20T07:12:43Z,AFL010,"56.687012,35.508759",30575,320,325
1776669167,2026-04-20T07:12:47Z,AFL010,"56.692188,35.501904",30650,190,323
1776669169,2026-04-20T07:12:49Z,AFL010,"56.696445,35.497108",30675,430,333
1776669171,2026-04-20T07:12:51Z,AFL010,"56.699303,35.491726",30725,445,320
1776669173,2026-04-20T07:12:53Z,AFL010,"56.702507,35.487293",30775,443,321
1776669175,2026-04-20T07:12:55Z,AFL010,"56.70673,35.481354",30825,446,322
1776669178,2026-04-20T07:12:58Z,AFL010,"56.709755,35.477173",30850,260,322
1776669180,2026-04-20T07:13:00Z,AFL010,"56.713154,35.472179",30900,290,319
1776669182,2026-04-20T07:13:02Z,AFL010,"56.716511,35.46722",30925,439,319
1776669184,2026-04-20T07:13:04Z,AFL010,"56.719814,35.462467",30950,441,320
1776669186,2026-04-20T07:13:06Z,AFL010,"56.723061,35.457672",30975,442,320
1776669188,2026-04-20T07:13:08Z,AFL010,"56.726795,35.452427",31025,447,321
1776669190,2026-04-20T07:13:10Z,AFL010,"56.73037,35.447826",31050,450,322
1776669192,2026-04-20T07:13:12Z,AFL010,"56.734318,35.4426",31075,452,323
1776669195,2026-04-20T07:13:15Z,AFL010,"56.737228,35.438686",31125,447,323
1776669197,2026-04-20T07:13:17Z,AFL010,"56.740974,35.433052",31150,439,320
1776669199,2026-04-20T07:13:19Z,AFL010,"56.744404,35.428028",31175,441,320
1776669201,2026-04-20T07:13:21Z,AFL010,"56.748703,35.421516",31225,447,320
1776669204,2026-04-20T07:13:24Z,AFL010,"56.752159,35.41658",31250,449,321
1776669206,2026-04-20T07:13:26Z,AFL010,"56.7556,35.411957",31300,451,322
1776669208,2026-04-20T07:13:28Z,AFL010,"56.759537,35.406845",31325,450,323
1776669210,2026-04-20T07:13:30Z,AFL010,"56.762516,35.402782",31375,230,298
1776669212,2026-04-20T07:13:32Z,AFL010,"56.766258,35.397316",31400,453,322
1776669214,2026-04-20T07:13:34Z,AFL010,"56.769798,35.392132",31450,450,321
1776669216,2026-04-20T07:13:36Z,AFL010,"56.773182,35.387177",31500,449,321
1776669219,2026-04-20T07:13:39Z,AFL010,"56.776451,35.382511",31525,447,321
1776669221,2026-04-20T07:13:41Z,AFL010,"56.780514,35.376911",31575,450,322
1776669223,2026-04-20T07:13:43Z,AFL010,"56.783882,35.372192",31600,450,322
1776669225,2026-04-20T07:13:45Z,AFL010,"56.787373,35.367279",31650,452,322
1776669227,2026-04-20T07:13:47Z,AFL010,"56.790749,35.36245",31675,452,322
1776669229,2026-04-20T07:13:49Z,AFL010,"56.794147,35.357643",31700,455,322
1776669231,2026-04-20T07:13:51Z,AFL010,"56.797745,35.352554",31725,451,322
1776669233,2026-04-20T07:13:53Z,AFL010,"56.801044,35.347843",31775,448,322
1776669235,2026-04-20T07:13:55Z,AFL010,"56.804661,35.34256",31800,452,321
1776669238,2026-04-20T07:13:58Z,AFL010,"56.808052,35.337669",31850,451,321
1776669240,2026-04-20T07:14:00Z,AFL010,"56.811665,35.332531",31875,450,321
1776669272,2026-04-20T07:14:32Z,AFL010,"56.864658,35.257271",32000,457,322
1776669304,2026-04-20T07:15:04Z,AFL010,"56.918266,35.180454",32000,454,321
1776669337,2026-04-20T07:15:37Z,AFL010,"56.971161,35.103676",32000,448,321
1776669369,2026-04-20T07:16:09Z,AFL010,"57.023731,35.028145",32000,450,321
1776669401,2026-04-20T07:16:41Z,AFL010,"57.076496,34.952091",32000,452,321
1776669432,2026-04-20T07:17:12Z,AFL010,"57.127682,34.877758",32050,200,323
1776669464,2026-04-20T07:17:44Z,AFL010,"57.180248,34.801102",32050,448,322
1776669496,2026-04-20T07:18:16Z,AFL010,"57.232201,34.725342",32050,453,321
1776669523,2026-04-20T07:18:43Z,AFL010,"57.276951,34.659325",32025,453,321
1776669525,2026-04-20T07:18:45Z,AFL010,"57.280064,34.654934",32025,453,322
1776669527,2026-04-20T07:18:47Z,AFL010,"57.283531,34.649837",32025,453,321
1776669529,2026-04-20T07:18:49Z,AFL010,"57.287151,34.644657",32025,452,321
1776669531,2026-04-20T07:18:51Z,AFL010,"57.290394,34.639843",32025,451,321
1776669563,2026-04-20T07:19:23Z,AFL010,"57.342148,34.563435",32000,451,321
1776669568,2026-04-20T07:19:28Z,AFL010,"57.350639,34.550968",32000,380,322
1776669571,2026-04-20T07:19:31Z,AFL010,"57.354469,34.545158",32000,170,324
1776669573,2026-04-20T07:19:33Z,AFL010,"57.357658,34.540497",32000,455,321
1776669575,2026-04-20T07:19:35Z,AFL010,"57.361092,34.535454",32000,453,321
1776669582,2026-04-20T07:19:42Z,AFL010,"57.373688,34.516548",31975,430,320
1776669584,2026-04-20T07:19:44Z,AFL010,"57.376534,34.512577",32000,270,322
1776669586,2026-04-20T07:19:46Z,AFL010,"57.379734,34.507641",31975,461,321
1776669589,2026-04-20T07:19:49Z,AFL010,"57.383419,34.502075",31975,450,321
1776669591,2026-04-20T07:19:51Z,AFL010,"57.386402,34.497581",31975,449,320
1776669593,2026-04-20T07:19:53Z,AFL010,"57.389721,34.492565",31975,451,320
1776669595,2026-04-20T07:19:55Z,AFL010,"57.393135,34.487564",31975,451,321
1776669597,2026-04-20T07:19:57Z,AFL010,"57.396713,34.482254",31975,450,321
1776669599,2026-04-20T07:19:59Z,AFL010,"57.400143,34.477188",31975,300,322
1776669601,2026-04-20T07:20:01Z,AFL010,"57.403519,34.472137",31975,449,321
1776669610,2026-04-20T07:20:10Z,AFL010,"57.41692,34.450657",31975,350,313
1776669612,2026-04-20T07:20:12Z,AFL010,"57.421295,34.445648",31975,380,323
1776669614,2026-04-20T07:20:14Z,AFL010,"57.424435,34.44104",31975,457,321
1776669616,2026-04-20T07:20:16Z,AFL010,"57.42757,34.436356",31975,451,321
1776669618,2026-04-20T07:20:18Z,AFL010,"57.431171,34.430954",31975,451,321
1776669620,2026-04-20T07:20:20Z,AFL010,"57.434547,34.425968",31975,451,321
1776669623,2026-04-20T07:20:23Z,AFL010,"57.438019,34.42067",31975,444,321
1776669625,2026-04-20T07:20:25Z,AFL010,"57.441353,34.415695",31975,449,320
1776669627,2026-04-20T07:20:27Z,AFL010,"57.444588,34.410683",31975,449,320
1776669629,2026-04-20T07:20:29Z,AFL010,"57.447941,34.405701",31975,450,320
1776669631,2026-04-20T07:20:31Z,AFL010,"57.451355,34.400578",31975,455,320
1776669633,2026-04-20T07:20:33Z,AFL010,"57.454754,34.395496",31975,451,321
1776669635,2026-04-20T07:20:35Z,AFL010,"57.458317,34.390385",31975,448,321
1776669637,2026-04-20T07:20:37Z,AFL010,"57.461758,34.385437",31950,444,322
1776669639,2026-04-20T07:20:39Z,AFL010,"57.464951,34.380585",31975,450,321
1776669652,2026-04-20T07:20:52Z,AFL010,"57.484577,34.351074",31950,428,320
1776669654,2026-04-20T07:20:54Z,AFL010,"57.488506,34.345623",31950,461,322
1776669656,2026-04-20T07:20:56Z,AFL010,"57.491688,34.34079",31950,450,321
1776669658,2026-04-20T07:20:58Z,AFL010,"57.494919,34.335682",31950,455,320
1776669660,2026-04-20T07:21:00Z,AFL010,"57.498329,34.330326",31950,457,319
1776669662,2026-04-20T07:21:02Z,AFL010,"57.501778,34.325054",31950,463,320
1776669664,2026-04-20T07:21:04Z,AFL010,"57.504669,34.320831",31975,449,321
1776669666,2026-04-20T07:21:06Z,AFL010,"57.508045,34.315811",31975,442,321
1776669668,2026-04-20T07:21:08Z,AFL010,"57.511131,34.311226",31975,440,321
1776669670,2026-04-20T07:21:10Z,AFL010,"57.514549,34.306175",31950,454,321
1776669672,2026-04-20T07:21:12Z,AFL010,"57.517994,34.301037",31950,455,321
1776669674,2026-04-20T07:21:14Z,AFL010,"57.521385,34.295925",31950,450,321
1776669676,2026-04-20T07:21:16Z,AFL010,"57.525188,34.290367",31975,456,321
1776669695,2026-04-20T07:21:35Z,AFL010,"57.555458,34.245018",31975,120,311
1776669697,2026-04-20T07:21:37Z,AFL010,"57.558517,34.240723",31975,340,325
1776669699,2026-04-20T07:21:39Z,AFL010,"57.561443,34.236134",31975,180,319
1776669701,2026-04-20T07:21:41Z,AFL010,"57.56546,34.229988",31975,290,316
1776669703,2026-04-20T07:21:43Z,AFL010,"57.569855,34.223843",31975,450,323
1776669705,2026-04-20T07:21:45Z,AFL010,"57.572029,34.220074",31975,330,319
1776669707,2026-04-20T07:21:47Z,AFL010,"57.575649,34.21497",31975,421,320
1776669709,2026-04-20T07:21:49Z,AFL010,"57.578163,34.21101",31975,180,315
1776669711,2026-04-20T07:21:51Z,AFL010,"57.581654,34.206028",31975,200,316
1776669714,2026-04-20T07:21:54Z,AFL010,"57.584732,34.201298",31975,250,321
1776669716,2026-04-20T07:21:56Z,AFL010,"57.588299,34.196037",31975,300,318
1776669718,2026-04-20T07:21:58Z,AFL010,"57.591595,34.1912",31975,230,320
1776669720,2026-04-20T07:22:00Z,AFL010,"57.594749,34.186382",31975,448,320
1776669722,2026-04-20T07:22:02Z,AFL010,"57.5979,34.18148",31975,240,318
1776669724,2026-04-20T07:22:04Z,AFL010,"57.601814,34.175755",32000,200,320
1776669726,2026-04-20T07:22:06Z,AFL010,"57.605591,34.170494",32000,130,327
1776669728,2026-04-20T07:22:08Z,AFL010,"57.608822,34.16523",32000,240,319
1776669730,2026-04-20T07:22:10Z,AFL010,"57.612572,34.159889",32000,457,321
1776669735,2026-04-20T07:22:15Z,AFL010,"57.620342,34.148342",32000,470,321
1776669738,2026-04-20T07:22:18Z,AFL010,"57.62447,34.141773",32000,310,319
1776669742,2026-04-20T07:22:22Z,AFL010,"57.630917,34.132404",32000,400,322
1776669744,2026-04-20T07:22:24Z,AFL010,"57.633785,34.127945",32000,180,322
1776669746,2026-04-20T07:22:26Z,AFL010,"57.63736,34.122608",32000,451,321
1776669748,2026-04-20T07:22:28Z,AFL010,"57.640919,34.116913",32000,350,318
1776669750,2026-04-20T07:22:30Z,AFL010,"57.644169,34.112179",32000,260,323
1776669752,2026-04-20T07:22:32Z,AFL010,"57.64806,34.105965",32000,360,317
1776669754,2026-04-20T07:22:34Z,AFL010,"57.651001,34.101971",32000,270,319
1776669757,2026-04-20T07:22:37Z,AFL010,"57.654114,34.097095",32000,417,319
1776669759,2026-04-20T07:22:39Z,AFL010,"57.657551,34.091782",32000,300,320
1776669761,2026-04-20T07:22:41Z,AFL010,"57.660858,34.087112",31975,250,325
1776669763,2026-04-20T07:22:43Z,AFL010,"57.664879,34.080982",32000,330,320
1776669765,2026-04-20T07:22:45Z,AFL010,"57.667892,34.07634",32000,441,322
1776669767,2026-04-20T07:22:47Z,AFL010,"57.671761,34.070511",32000,447,321
1776669769,2026-04-20T07:22:49Z,AFL010,"57.674885,34.065582",32000,130,324
1776669771,2026-04-20T07:22:51Z,AFL010,"57.677994,34.060661",32000,270,317
1776669773,2026-04-20T07:22:53Z,AFL010,"57.681568,34.055569",32000,310,322
1776669776,2026-04-20T07:22:56Z,AFL010,"57.684643,34.050964",31975,240,321
