Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1776754389,2026-04-21T06:53:09Z,AFL010,"56.080605,37.645443",8600,54,262
1776754410,2026-04-21T06:53:30Z,AFL010,"56.10265,37.620598",9175,53,285
1776754431,2026-04-21T06:53:51Z,AFL010,"56.113663,37.57328",9725,54,334
1776754447,2026-04-21T06:54:07Z,AFL010,"56.111267,37.535904",10125,55,334
1776754467,2026-04-21T06:54:27Z,AFL010,"56.101574,37.485508",10625,54,27
1776754487,2026-04-21T06:54:47Z,AFL010,"56.091171,37.433327",11225,54,64
1776754508,2026-04-21T06:55:08Z,AFL010,"56.079952,37.377632",12350,54,95
1776754539,2026-04-21T06:55:39Z,AFL010,"56.07193,37.291531",13650,354,273
1776754541,2026-04-21T06:55:41Z,AFL010,"56.072124,37.286636",13775,190,275
1776754544,2026-04-21T06:55:44Z,AFL010,"56.072292,37.280308",13850,354,273
1776754546,2026-04-21T06:55:46Z,AFL010,"56.072609,37.273193",13950,260,276
1776754548,2026-04-21T06:55:48Z,AFL010,"56.072845,37.266697",14050,352,274
1776754550,2026-04-21T06:55:50Z,AFL010,"56.073029,37.260555",14150,310,273
1776754552,2026-04-21T06:55:52Z,AFL010,"56.073151,37.25642",14250,323,272
1776754554,2026-04-21T06:55:54Z,AFL010,"56.07341,37.249599",14350,337,273
1776754557,2026-04-21T06:55:57Z,AFL010,"56.073689,37.242699",14450,340,273
1776754559,2026-04-21T06:55:59Z,AFL010,"56.073933,37.236897",14500,349,273
1776754561,2026-04-21T06:56:01Z,AFL010,"56.074249,37.229828",14575,353,274
1776754564,2026-04-21T06:56:04Z,AFL010,"56.074463,37.223755",14650,347,273
1776754566,2026-04-21T06:56:06Z,AFL010,"56.074722,37.216793",14725,361,273
1776754568,2026-04-21T06:56:08Z,AFL010,"56.074913,37.211201",14750,339,273
1776754571,2026-04-21T06:56:11Z,AFL010,"56.075127,37.203747",14825,270,273
1776754573,2026-04-21T06:56:13Z,AFL010,"56.07542,37.197784",14875,344,274
1776754575,2026-04-21T06:56:15Z,AFL010,"56.075546,37.191742",14950,335,272
1776754607,2026-04-21T06:56:47Z,AFL010,"56.078846,37.098396",16075,363,273
1776754609,2026-04-21T06:56:49Z,AFL010,"56.079136,37.091995",16175,170,274
1776754611,2026-04-21T06:56:51Z,AFL010,"56.079178,37.086411",16250,344,270
1776754614,2026-04-21T06:56:54Z,AFL010,"56.07946,37.080399",16325,340,273
1776754616,2026-04-21T06:56:56Z,AFL010,"56.079762,37.072723",16400,342,270
1776754618,2026-04-21T06:56:58Z,AFL010,"56.080048,37.067181",16500,350,273
1776754620,2026-04-21T06:57:00Z,AFL010,"56.080242,37.060478",16575,343,273
1776754622,2026-04-21T06:57:02Z,AFL010,"56.080509,37.054176",16650,351,274
1776754624,2026-04-21T06:57:04Z,AFL010,"56.08083,37.047817",16725,130,274
1776754627,2026-04-21T06:57:07Z,AFL010,"56.080963,37.04216",16825,384,274
1776754629,2026-04-21T06:57:09Z,AFL010,"56.081261,37.035107",16900,359,274
1776754631,2026-04-21T06:57:11Z,AFL010,"56.081429,37.029533",17000,90,272
1776754633,2026-04-21T06:57:13Z,AFL010,"56.081619,37.02359",17075,338,273
1776754635,2026-04-21T06:57:15Z,AFL010,"56.082165,37.016163",17150,395,281
1776754637,2026-04-21T06:57:17Z,AFL010,"56.082344,37.010338",17250,365,276
1776754639,2026-04-21T06:57:19Z,AFL010,"56.082497,37.004807",17325,350,274
1776754641,2026-04-21T06:57:21Z,AFL010,"56.082699,36.998154",17400,355,273
1776754644,2026-04-21T06:57:24Z,AFL010,"56.082832,36.992649",17450,353,273
1776754646,2026-04-21T06:57:26Z,AFL010,"56.083057,36.986259",17525,353,273
1776754648,2026-04-21T06:57:28Z,AFL010,"56.083363,36.979065",17625,358,273
1776754650,2026-04-21T06:57:30Z,AFL010,"56.083553,36.972218",17700,333,253
1776754652,2026-04-21T06:57:32Z,AFL010,"56.083858,36.966717",17775,342,271
1776754654,2026-04-21T06:57:34Z,AFL010,"56.084038,36.96093",17850,340,272
1776754656,2026-04-21T06:57:36Z,AFL010,"56.084335,36.954094",17925,356,273
1776754658,2026-04-21T06:57:38Z,AFL010,"56.084549,36.948517",18000,359,273
1776754661,2026-04-21T06:57:41Z,AFL010,"56.084812,36.941841",18075,365,273
1776754663,2026-04-21T06:57:43Z,AFL010,"56.085114,36.935986",18150,363,274
1776754665,2026-04-21T06:57:45Z,AFL010,"56.085346,36.929043",18225,357,273
1776754667,2026-04-21T06:57:47Z,AFL010,"56.085655,36.922352",18300,367,274
1776754669,2026-04-21T06:57:49Z,AFL010,"56.085949,36.915531",18375,365,274
1776754671,2026-04-21T06:57:51Z,AFL010,"56.086243,36.909317",18475,368,274
1776754673,2026-04-21T06:57:53Z,AFL010,"56.086388,36.903702",18525,360,273
1776754676,2026-04-21T06:57:56Z,AFL010,"56.086605,36.896793",18625,356,273
1776754678,2026-04-21T06:57:58Z,AFL010,"56.086887,36.890121",18700,365,273
1776754680,2026-04-21T06:58:00Z,AFL010,"56.087132,36.883152",18750,365,273
1776754713,2026-04-21T06:58:33Z,AFL010,"56.091461,36.784382",19875,381,275
1776754746,2026-04-21T06:59:06Z,AFL010,"56.095257,36.683514",21150,377,274
1776754778,2026-04-21T06:59:38Z,AFL010,"56.098953,36.583923",22050,383,273
1776754811,2026-04-21T07:00:11Z,AFL010,"56.103069,36.479446",23025,385,274
1776754839,2026-04-21T07:00:39Z,AFL010,"56.106667,36.390362",23800,150,270
1776754841,2026-04-21T07:00:41Z,AFL010,"56.107174,36.382256",23875,392,275
1776754843,2026-04-21T07:00:43Z,AFL010,"56.10751,36.374557",23950,395,274
1776754845,2026-04-21T07:00:45Z,AFL010,"56.107731,36.367611",24000,395,274
1776754848,2026-04-21T07:00:48Z,AFL010,"56.108017,36.360039",24050,394,273
1776754850,2026-04-21T07:00:50Z,AFL010,"56.108299,36.352905",24125,390,274
1776754852,2026-04-21T07:00:52Z,AFL010,"56.108601,36.346859",24175,395,274
1776754854,2026-04-21T07:00:54Z,AFL010,"56.108894,36.339882",24225,394,274
1776754856,2026-04-21T07:00:56Z,AFL010,"56.10931,36.331646",24275,398,274
1776754858,2026-04-21T07:00:58Z,AFL010,"56.109573,36.325779",24325,402,274
1776754861,2026-04-21T07:01:01Z,AFL010,"56.109921,36.318947",24400,406,275
1776754863,2026-04-21T07:01:03Z,AFL010,"56.110283,36.311161",24450,399,274
1776754865,2026-04-21T07:01:05Z,AFL010,"56.110542,36.304127",24525,392,274
1776754867,2026-04-21T07:01:07Z,AFL010,"56.110847,36.296207",24600,393,274
1776754869,2026-04-21T07:01:09Z,AFL010,"56.111141,36.289501",24675,396,274
1776754898,2026-04-21T07:01:38Z,AFL010,"56.114975,36.196888",25525,399,273
1776754900,2026-04-21T07:01:40Z,AFL010,"56.115242,36.189232",25550,403,273
1776754902,2026-04-21T07:01:42Z,AFL010,"56.115494,36.18285",25600,401,273
1776754904,2026-04-21T07:01:44Z,AFL010,"56.115784,36.175938",25650,396,274
1776754906,2026-04-21T07:01:46Z,AFL010,"56.116058,36.16893",25700,399,274
1776754908,2026-04-21T07:01:48Z,AFL010,"56.116356,36.162136",25750,405,274
1776754910,2026-04-21T07:01:50Z,AFL010,"56.116638,36.155594",25800,406,274
1776754912,2026-04-21T07:01:52Z,AFL010,"56.116905,36.147556",25850,403,273
1776754945,2026-04-21T07:02:25Z,AFL010,"56.120815,36.040806",26650,170,272
1776754958,2026-04-21T07:02:38Z,AFL010,"56.123199,35.996353",26900,411,277
1776754960,2026-04-21T07:02:40Z,AFL010,"56.123997,35.989086",26925,411,279
1776754962,2026-04-21T07:02:42Z,AFL010,"56.125156,35.980682",26925,411,282
1776754964,2026-04-21T07:02:44Z,AFL010,"56.12624,35.974541",26950,411,284
1776754967,2026-04-21T07:02:47Z,AFL010,"56.127544,35.967457",26975,418,286
1776754969,2026-04-21T07:02:49Z,AFL010,"56.129158,35.959808",27000,419,288
1776754971,2026-04-21T07:02:51Z,AFL010,"56.130688,35.953556",27025,414,291
1776754973,2026-04-21T07:02:53Z,AFL010,"56.132553,35.946815",27050,210,299
1776754975,2026-04-21T07:02:55Z,AFL010,"56.134624,35.940666",27075,424,300
1776754978,2026-04-21T07:02:58Z,AFL010,"56.136734,35.933784",27125,421,299
1776754980,2026-04-21T07:03:00Z,AFL010,"56.139473,35.926643",27150,416,304
1776754982,2026-04-21T07:03:02Z,AFL010,"56.141781,35.920841",27175,409,305
1776754984,2026-04-21T07:03:04Z,AFL010,"56.143791,35.91597",27200,404,305
1776754986,2026-04-21T07:03:06Z,AFL010,"56.146545,35.910023",27225,404,307
1776754989,2026-04-21T07:03:09Z,AFL010,"56.149544,35.904125",27250,407,310
1776754991,2026-04-21T07:03:11Z,AFL010,"56.152222,35.899067",27275,416,311
1776754993,2026-04-21T07:03:13Z,AFL010,"56.155392,35.893768",27300,417,314
1776754995,2026-04-21T07:03:15Z,AFL010,"56.158707,35.888676",27325,416,316
1776754997,2026-04-21T07:03:17Z,AFL010,"56.161938,35.883717",27350,414,317
1776754999,2026-04-21T07:03:19Z,AFL010,"56.164505,35.880806",27375,451,321
1776755001,2026-04-21T07:03:21Z,AFL010,"56.168282,35.876217",27400,419,325
1776755003,2026-04-21T07:03:23Z,AFL010,"56.171478,35.872623",27425,413,326
1776755005,2026-04-21T07:03:25Z,AFL010,"56.174786,35.868839",27450,411,327
1776755008,2026-04-21T07:03:28Z,AFL010,"56.178581,35.864708",27475,405,327
1776755010,2026-04-21T07:03:30Z,AFL010,"56.182629,35.860401",27500,423,321
1776755012,2026-04-21T07:03:32Z,AFL010,"56.18581,35.856747",27525,418,328
1776755015,2026-04-21T07:03:35Z,AFL010,"56.189861,35.852264",27550,422,328
1776755017,2026-04-21T07:03:37Z,AFL010,"56.193333,35.848381",27575,427,328
1776755019,2026-04-21T07:03:39Z,AFL010,"56.197609,35.843254",27600,423,327
1776755021,2026-04-21T07:03:41Z,AFL010,"56.200825,35.839687",27625,416,327
1776755024,2026-04-21T07:03:44Z,AFL010,"56.204601,35.835541",27650,415,328
1776755026,2026-04-21T07:03:46Z,AFL010,"56.208092,35.831577",27700,417,327
1776755028,2026-04-21T07:03:48Z,AFL010,"56.211346,35.8279",27700,422,327
1776755030,2026-04-21T07:03:50Z,AFL010,"56.215305,35.823349",27725,280,327
1776755032,2026-04-21T07:03:52Z,AFL010,"56.218632,35.819378",27750,426,327
1776755034,2026-04-21T07:03:54Z,AFL010,"56.221752,35.815773",27775,418,327
1776755036,2026-04-21T07:03:56Z,AFL010,"56.226013,35.81118",27800,290,329
1776755039,2026-04-21T07:03:59Z,AFL010,"56.229195,35.807423",27825,270,341
1776755041,2026-04-21T07:04:01Z,AFL010,"56.233574,35.802273",27825,425,327
1776755043,2026-04-21T07:04:03Z,AFL010,"56.236217,35.799263",27850,421,327
1776755045,2026-04-21T07:04:05Z,AFL010,"56.240303,35.794628",27875,422,327
1776755047,2026-04-21T07:04:07Z,AFL010,"56.243652,35.790562",27900,422,326
1776755049,2026-04-21T07:04:09Z,AFL010,"56.246937,35.786774",27925,260,328
1776755051,2026-04-21T07:04:11Z,AFL010,"56.250626,35.782478",27950,445,333
1776755054,2026-04-21T07:04:14Z,AFL010,"56.25441,35.777958",27950,445,327
1776755056,2026-04-21T07:04:16Z,AFL010,"56.258633,35.77309",27975,434,327
1776755058,2026-04-21T07:04:18Z,AFL010,"56.262081,35.768776",28000,280,323
1776755060,2026-04-21T07:04:20Z,AFL010,"56.264748,35.765953",28025,410,328
1776755062,2026-04-21T07:04:22Z,AFL010,"56.268543,35.761761",28050,230,331
1776755064,2026-04-21T07:04:24Z,AFL010,"56.272339,35.757019",28100,370,322
1776755066,2026-04-21T07:04:26Z,AFL010,"56.275639,35.753136",28150,442,327
1776755068,2026-04-21T07:04:28Z,AFL010,"56.279385,35.748455",28200,442,326
1776755071,2026-04-21T07:04:31Z,AFL010,"56.283043,35.744457",28250,320,329
1776755073,2026-04-21T07:04:33Z,AFL010,"56.285854,35.740715",28300,150,324
1776755075,2026-04-21T07:04:35Z,AFL010,"56.289383,35.736744",28350,190,327
1776755077,2026-04-21T07:04:37Z,AFL010,"56.292839,35.732422",28425,433,324
1776755079,2026-04-21T07:04:39Z,AFL010,"56.296314,35.728374",28500,340,321
1776755081,2026-04-21T07:04:41Z,AFL010,"56.300182,35.723591",28575,443,325
1776755083,2026-04-21T07:04:43Z,AFL010,"56.3036,35.719963",28625,260,329
1776755085,2026-04-21T07:04:45Z,AFL010,"56.307472,35.715275",28675,427,326
1776755087,2026-04-21T07:04:47Z,AFL010,"56.310661,35.711456",28725,423,326
1776755090,2026-04-21T07:04:50Z,AFL010,"56.314213,35.707245",28775,260,332
1776755092,2026-04-21T07:04:52Z,AFL010,"56.318264,35.702057",28825,434,325
1776755094,2026-04-21T07:04:54Z,AFL010,"56.321243,35.698551",28850,250,326
1776755096,2026-04-21T07:04:56Z,AFL010,"56.324734,35.694618",28875,442,327
1776755098,2026-04-21T07:04:58Z,AFL010,"56.328064,35.6903",28925,240,323
1776755100,2026-04-21T07:05:00Z,AFL010,"56.332485,35.68568",28975,421,328
1776755102,2026-04-21T07:05:02Z,AFL010,"56.335808,35.681541",29000,310,328
1776755105,2026-04-21T07:05:05Z,AFL010,"56.339264,35.677731",29025,438,331
1776755107,2026-04-21T07:05:07Z,AFL010,"56.342964,35.673187",29075,425,327
1776755109,2026-04-21T07:05:09Z,AFL010,"56.345787,35.66964",29100,429,326
1776755111,2026-04-21T07:05:11Z,AFL010,"56.349743,35.664696",29150,439,325
1776755113,2026-04-21T07:05:13Z,AFL010,"56.354359,35.659164",29200,300,328
1776755115,2026-04-21T07:05:15Z,AFL010,"56.358524,35.654316",29225,440,328
1776755118,2026-04-21T07:05:18Z,AFL010,"56.360706,35.651619",29275,220,326
1776755120,2026-04-21T07:05:20Z,AFL010,"56.36385,35.647949",29300,437,329
1776755122,2026-04-21T07:05:22Z,AFL010,"56.367882,35.643036",29325,443,325
1776755124,2026-04-21T07:05:24Z,AFL010,"56.372204,35.638039",29375,440,326
1776755126,2026-04-21T07:05:26Z,AFL010,"56.375366,35.634384",29400,435,326
1776755129,2026-04-21T07:05:29Z,AFL010,"56.379059,35.629974",29450,429,326
1776755131,2026-04-21T07:05:31Z,AFL010,"56.382504,35.625996",29475,424,326
1776755133,2026-04-21T07:05:33Z,AFL010,"56.385456,35.622375",29500,100,322
1776755135,2026-04-21T07:05:35Z,AFL010,"56.389622,35.617779",29550,300,334
1776755137,2026-04-21T07:05:37Z,AFL010,"56.393879,35.612362",29575,410,324
1776755139,2026-04-21T07:05:39Z,AFL010,"56.396637,35.609367",29625,427,293
1776755142,2026-04-21T07:05:42Z,AFL010,"56.400234,35.604153",29650,240,316
1776755144,2026-04-21T07:05:44Z,AFL010,"56.403812,35.600254",29675,270,325
1776755146,2026-04-21T07:05:46Z,AFL010,"56.408222,35.595036",29700,434,327
1776755149,2026-04-21T07:05:49Z,AFL010,"56.412537,35.590298",29750,431,328
1776755151,2026-04-21T07:05:51Z,AFL010,"56.415989,35.585964",29775,432,326
1776755153,2026-04-21T07:05:53Z,AFL010,"56.420521,35.580727",29800,436,327
1776755156,2026-04-21T07:05:56Z,AFL010,"56.424484,35.576267",29850,441,327
1776755158,2026-04-21T07:05:58Z,AFL010,"56.427334,35.57251",29875,441,326
1776755160,2026-04-21T07:06:00Z,AFL010,"56.431156,35.568668",29900,220,341
1776755162,2026-04-21T07:06:02Z,AFL010,"56.434727,35.563408",29925,120,311
1776755164,2026-04-21T07:06:04Z,AFL010,"56.439114,35.558994",29950,433,328
1776755167,2026-04-21T07:06:07Z,AFL010,"56.442474,35.554832",29950,435,327
1776755169,2026-04-21T07:06:09Z,AFL010,"56.445961,35.550545",29950,438,326
1776755171,2026-04-21T07:06:11Z,AFL010,"56.449608,35.546398",29975,434,327
1776755173,2026-04-21T07:06:13Z,AFL010,"56.454239,35.540558",29975,438,326
1776755175,2026-04-21T07:06:15Z,AFL010,"56.45734,35.536758",29975,437,326
1776755177,2026-04-21T07:06:17Z,AFL010,"56.460247,35.533291",29975,438,326
1776755179,2026-04-21T07:06:19Z,AFL010,"56.464172,35.528675",29975,440,326
1776755182,2026-04-21T07:06:22Z,AFL010,"56.467644,35.524788",30000,435,327
1776755184,2026-04-21T07:06:24Z,AFL010,"56.471012,35.520958",30000,435,327
1776755186,2026-04-21T07:06:26Z,AFL010,"56.47456,35.516693",30000,434,326
1776755188,2026-04-21T07:06:28Z,AFL010,"56.478275,35.512218",30000,433,326
1776755190,2026-04-21T07:06:30Z,AFL010,"56.482735,35.506996",30000,433,326
1776755192,2026-04-21T07:06:32Z,AFL010,"56.486149,35.502911",30000,438,326
1776755225,2026-04-21T07:07:05Z,AFL010,"56.539906,35.438904",30000,432,326
1776755233,2026-04-21T07:07:13Z,AFL010,"56.554798,35.420773",30000,290,319
1776755236,2026-04-21T07:07:16Z,AFL010,"56.558468,35.417118",30025,435,327
1776755238,2026-04-21T07:07:18Z,AFL010,"56.562943,35.412018",30025,430,329
1776755240,2026-04-21T07:07:20Z,AFL010,"56.565022,35.409336",30000,436,329
1776755242,2026-04-21T07:07:22Z,AFL010,"56.568897,35.404335",30000,423,325
1776755244,2026-04-21T07:07:24Z,AFL010,"56.572636,35.399807",30025,419,326
1776755246,2026-04-21T07:07:26Z,AFL010,"56.575764,35.39608",30000,426,326
1776755248,2026-04-21T07:07:28Z,AFL010,"56.579319,35.391624",30000,430,326
1776755251,2026-04-21T07:07:31Z,AFL010,"56.582954,35.387493",30025,430,326
1776755253,2026-04-21T07:07:33Z,AFL010,"56.586555,35.383308",30000,435,327
1776755255,2026-04-21T07:07:35Z,AFL010,"56.590092,35.379288",30000,432,327
1776755257,2026-04-21T07:07:37Z,AFL010,"56.593452,35.375103",30000,429,326
1776755259,2026-04-21T07:07:39Z,AFL010,"56.597244,35.370361",30000,433,325
1776755261,2026-04-21T07:07:41Z,AFL010,"56.600544,35.366245",30000,430,325
1776755263,2026-04-21T07:07:43Z,AFL010,"56.603691,35.362484",30000,180,331
1776755266,2026-04-21T07:07:46Z,AFL010,"56.607681,35.357464",30000,423,324
1776755268,2026-04-21T07:07:48Z,AFL010,"56.611027,35.353348",30000,425,325
1776755270,2026-04-21T07:07:50Z,AFL010,"56.61475,35.348961",30000,427,326
1776755272,2026-04-21T07:07:52Z,AFL010,"56.617935,35.345238",30000,430,326
1776755274,2026-04-21T07:07:54Z,AFL010,"56.622478,35.339821",30000,400,327
1776755276,2026-04-21T07:07:56Z,AFL010,"56.625309,35.33683",30000,441,330
1776755279,2026-04-21T07:07:59Z,AFL010,"56.628857,35.332436",30000,210,338
1776755281,2026-04-21T07:08:01Z,AFL010,"56.632374,35.32793",30000,418,324
1776755283,2026-04-21T07:08:03Z,AFL010,"56.636467,35.322994",30000,310,325
1776755285,2026-04-21T07:08:05Z,AFL010,"56.640068,35.318504",30000,429,325
1776755287,2026-04-21T07:08:07Z,AFL010,"56.643021,35.314697",30000,428,325
1776755289,2026-04-21T07:08:09Z,AFL010,"56.646851,35.31012",30000,427,325
1776755292,2026-04-21T07:08:12Z,AFL010,"56.650848,35.305183",30000,426,325
1776755294,2026-04-21T07:08:14Z,AFL010,"56.653671,35.302105",30000,426,329
1776755296,2026-04-21T07:08:16Z,AFL010,"56.657501,35.297085",30000,427,325
1776755298,2026-04-21T07:08:18Z,AFL010,"56.661186,35.292923",30000,432,328
1776755300,2026-04-21T07:08:20Z,AFL010,"56.665131,35.288334",30000,431,327
1776755303,2026-04-21T07:08:23Z,AFL010,"56.668476,35.28426",30000,426,326
1776755305,2026-04-21T07:08:25Z,AFL010,"56.671803,35.280197",30000,425,326
1776755307,2026-04-21T07:08:27Z,AFL010,"56.675415,35.275833",30000,423,326
1776755309,2026-04-21T07:08:29Z,AFL010,"56.678329,35.272144",30000,220,326
1776755311,2026-04-21T07:08:31Z,AFL010,"56.682789,35.268288",30000,330,337
1776755313,2026-04-21T07:08:33Z,AFL010,"56.685329,35.264091",30000,150,322
1776755315,2026-04-21T07:08:35Z,AFL010,"56.688873,35.259827",30000,426,326
1776755317,2026-04-21T07:08:37Z,AFL010,"56.692429,35.25536",30000,426,325
1776755319,2026-04-21T07:08:39Z,AFL010,"56.69611,35.251125",30000,320,328
1776755322,2026-04-21T07:08:42Z,AFL010,"56.699657,35.246223",29975,425,324
1776755324,2026-04-21T07:08:44Z,AFL010,"56.702908,35.242245",29975,160,342
1776755326,2026-04-21T07:08:46Z,AFL010,"56.706661,35.237797",29975,433,326
1776755328,2026-04-21T07:08:48Z,AFL010,"56.710041,35.233822",29975,200,328
1776755330,2026-04-21T07:08:50Z,AFL010,"56.713451,35.229546",29975,427,325
1776755332,2026-04-21T07:08:52Z,AFL010,"56.716888,35.22543",29975,427,326
1776755334,2026-04-21T07:08:54Z,AFL010,"56.720192,35.221214",29975,431,325
1776755336,2026-04-21T07:08:56Z,AFL010,"56.723774,35.21714",29975,430,327
1776755338,2026-04-21T07:08:58Z,AFL010,"56.727345,35.21315",29975,424,331
1776755341,2026-04-21T07:09:01Z,AFL010,"56.730396,35.209011",29975,423,325
1776755343,2026-04-21T07:09:03Z,AFL010,"56.734329,35.204048",29975,250,324
1776755345,2026-04-21T07:09:05Z,AFL010,"56.737598,35.200146",29975,424,327
1776755347,2026-04-21T07:09:07Z,AFL010,"56.741207,35.196022",29975,431,327
1776755349,2026-04-21T07:09:09Z,AFL010,"56.745071,35.19149",29975,429,327
1776755351,2026-04-21T07:09:11Z,AFL010,"56.748402,35.187183",29975,423,326
1776755354,2026-04-21T07:09:14Z,AFL010,"56.751614,35.182617",29975,280,329
1776755356,2026-04-21T07:09:16Z,AFL010,"56.755238,35.178551",29975,429,327
1776755358,2026-04-21T07:09:18Z,AFL010,"56.758648,35.174149",29975,240,322
1776755360,2026-04-21T07:09:20Z,AFL010,"56.762367,35.169865",29975,230,325
1776755362,2026-04-21T07:09:22Z,AFL010,"56.765682,35.165932",29975,424,327
1776755364,2026-04-21T07:09:24Z,AFL010,"56.769527,35.161041",29975,290,322
1776755366,2026-04-21T07:09:26Z,AFL010,"56.772919,35.157398",29975,280,333
1776755369,2026-04-21T07:09:29Z,AFL010,"56.776363,35.153103",29975,418,326
1776755371,2026-04-21T07:09:31Z,AFL010,"56.779644,35.148918",29975,426,325
1776755373,2026-04-21T07:09:33Z,AFL010,"56.783096,35.144806",29975,427,326
1776755375,2026-04-21T07:09:35Z,AFL010,"56.786598,35.14061",29975,429,326
1776755377,2026-04-21T07:09:37Z,AFL010,"56.790424,35.136333",29975,437,328
1776755379,2026-04-21T07:09:39Z,AFL010,"56.793724,35.132458",29975,427,326
1776755381,2026-04-21T07:09:41Z,AFL010,"56.797386,35.127552",29975,425,324
1776755383,2026-04-21T07:09:43Z,AFL010,"56.80069,35.123283",29975,423,324
1776755386,2026-04-21T07:09:46Z,AFL010,"56.804195,35.11903",29975,423,325
1776755388,2026-04-21T07:09:48Z,AFL010,"56.807465,35.115208",29975,428,326
1776755390,2026-04-21T07:09:50Z,AFL010,"56.811226,35.110847",29975,432,327
1776755392,2026-04-21T07:09:52Z,AFL010,"56.814548,35.107037",29975,430,327
1776755394,2026-04-21T07:09:54Z,AFL010,"56.81834,35.102409",29975,430,326
1776755396,2026-04-21T07:09:56Z,AFL010,"56.822216,35.09729",29975,422,325
1776755398,2026-04-21T07:09:58Z,AFL010,"56.824917,35.093643",29975,260,324
1776755400,2026-04-21T07:10:00Z,AFL010,"56.82819,35.088886",29975,200,316
1776755402,2026-04-21T07:10:02Z,AFL010,"56.832291,35.085052",29975,270,325
1776755404,2026-04-21T07:10:04Z,AFL010,"56.835056,35.081318",29975,416,323
1776755406,2026-04-21T07:10:06Z,AFL010,"56.838486,35.077171",29975,140,325
1776755409,2026-04-21T07:10:09Z,AFL010,"56.842743,35.072155",29975,431,327
1776755411,2026-04-21T07:10:11Z,AFL010,"56.845238,35.069099",29975,430,326
1776755413,2026-04-21T07:10:13Z,AFL010,"56.848549,35.065121",29975,428,326
1776755415,2026-04-21T07:10:15Z,AFL010,"56.851982,35.06105",29975,431,326
1776755417,2026-04-21T07:10:17Z,AFL010,"56.855743,35.056499",29975,428,326
1776755419,2026-04-21T07:10:19Z,AFL010,"56.859047,35.052349",29975,427,326
1776755421,2026-04-21T07:10:21Z,AFL010,"56.862621,35.047848",29975,427,325
1776755423,2026-04-21T07:10:23Z,AFL010,"56.865749,35.043911",30000,426,325
1776755426,2026-04-21T07:10:26Z,AFL010,"56.869747,35.038837",30000,425,325
1776755428,2026-04-21T07:10:28Z,AFL010,"56.873074,35.034718",30000,426,325
1776755430,2026-04-21T07:10:30Z,AFL010,"56.876408,35.030647",30000,427,325
1776755460,2026-04-21T07:11:00Z,AFL010,"56.926311,34.969479",30000,428,326
1776755479,2026-04-21T07:11:19Z,AFL010,"56.957825,34.930767",30025,429,326
1776755481,2026-04-21T07:11:21Z,AFL010,"56.960609,34.927166",30025,426,325
1776755483,2026-04-21T07:11:23Z,AFL010,"56.964031,34.922806",30025,424,325
