Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1775545104,2026-04-07T06:58:24Z,AFL010,"55.922474,37.090118",7600,53,65
1775545125,2026-04-07T06:58:45Z,AFL010,"55.916382,37.045181",8550,54,94
1775545138,2026-04-07T06:58:58Z,AFL010,"55.917393,37.015808",9125,53,121
1775545159,2026-04-07T06:59:19Z,AFL010,"55.933311,36.978802",10125,53,148
1775545179,2026-04-07T06:59:39Z,AFL010,"55.952595,36.947548",10800,54,187
1775545200,2026-04-07T07:00:00Z,AFL010,"55.971607,36.90937",11175,54,218
1775545220,2026-04-07T07:00:20Z,AFL010,"55.992012,36.86665",11500,53,241
1775545241,2026-04-07T07:00:41Z,AFL010,"56.013443,36.823128",11950,54,282
1775545261,2026-04-07T07:01:01Z,AFL010,"56.036224,36.778305",12750,54,314
1775545303,2026-04-07T07:01:43Z,AFL010,"56.083046,36.68811",14325,54,11
1775545345,2026-04-07T07:02:25Z,AFL010,"56.130688,36.594608",15775,54,88
1775545362,2026-04-07T07:02:42Z,AFL010,"56.151939,36.552296",16300,54,118
1775545383,2026-04-07T07:03:03Z,AFL010,"56.177315,36.502502",17025,53,135
1775545404,2026-04-07T07:03:24Z,AFL010,"56.202038,36.454338",17750,53,183
1775545435,2026-04-07T07:03:55Z,AFL010,"56.240314,36.37907",18625,200,189
1775545441,2026-04-07T07:04:01Z,AFL010,"56.248928,36.362106",18825,403,311
1775545444,2026-04-07T07:04:04Z,AFL010,"56.251278,36.357643",18875,401,312
1775545446,2026-04-07T07:04:06Z,AFL010,"56.254948,36.350315",18950,420,312
1775545448,2026-04-07T07:04:08Z,AFL010,"56.256508,36.347084",19000,396,309
1775545451,2026-04-07T07:04:11Z,AFL010,"56.258923,36.34301",19100,350,312
1775545454,2026-04-07T07:04:14Z,AFL010,"56.265713,36.333656",19175,490,322
1775545457,2026-04-07T07:04:17Z,AFL010,"56.268223,36.323631",19275,270,308
1775545460,2026-04-07T07:04:20Z,AFL010,"56.271397,36.317173",19350,210,304
1775545462,2026-04-07T07:04:22Z,AFL010,"56.27475,36.311306",19425,406,314
1775545464,2026-04-07T07:04:24Z,AFL010,"56.277645,36.30595",19475,190,310
1775545466,2026-04-07T07:04:26Z,AFL010,"56.280125,36.301785",19525,170,318
1775545468,2026-04-07T07:04:28Z,AFL010,"56.282726,36.295944",19625,401,310
1775545471,2026-04-07T07:04:31Z,AFL010,"56.286304,36.289051",19675,390,310
1775545473,2026-04-07T07:04:33Z,AFL010,"56.288094,36.285553",19750,400,311
1775545475,2026-04-07T07:04:35Z,AFL010,"56.291218,36.279404",19825,405,312
1775545477,2026-04-07T07:04:37Z,AFL010,"56.293743,36.274647",19875,280,314
1775545479,2026-04-07T07:04:39Z,AFL010,"56.297215,36.26754",19950,400,316
1775545481,2026-04-07T07:04:41Z,AFL010,"56.299488,36.262955",20050,402,312
1775545484,2026-04-07T07:04:44Z,AFL010,"56.301781,36.258801",20100,160,320
1775545486,2026-04-07T07:04:46Z,AFL010,"56.30468,36.252914",20200,402,310
1775545488,2026-04-07T07:04:48Z,AFL010,"56.308079,36.246174",20250,411,311
1775545491,2026-04-07T07:04:51Z,AFL010,"56.310947,36.240494",20350,200,309
1775545493,2026-04-07T07:04:53Z,AFL010,"56.313599,36.235207",20400,130,307
1775545496,2026-04-07T07:04:56Z,AFL010,"56.318413,36.22554",20500,350,311
1775545499,2026-04-07T07:04:59Z,AFL010,"56.321514,36.219563",20550,340,313
1775545501,2026-04-07T07:05:01Z,AFL010,"56.32457,36.2136",20625,413,311
1775545503,2026-04-07T07:05:03Z,AFL010,"56.326462,36.209999",20675,405,312
1775545505,2026-04-07T07:05:05Z,AFL010,"56.33017,36.202648",20750,414,311
1775545507,2026-04-07T07:05:07Z,AFL010,"56.33234,36.198242",20800,413,311
1775545510,2026-04-07T07:05:10Z,AFL010,"56.335815,36.191311",20875,440,311
1775545512,2026-04-07T07:05:12Z,AFL010,"56.338173,36.186901",20950,402,314
1775545514,2026-04-07T07:05:14Z,AFL010,"56.341255,36.180561",21025,413,312
1775545516,2026-04-07T07:05:16Z,AFL010,"56.344036,36.17532",21075,416,312
1775545519,2026-04-07T07:05:19Z,AFL010,"56.347759,36.167351",21150,430,306
1775545521,2026-04-07T07:05:21Z,AFL010,"56.349709,36.164223",21225,200,311
1775545523,2026-04-07T07:05:23Z,AFL010,"56.352802,36.158081",21300,190,315
1775545525,2026-04-07T07:05:25Z,AFL010,"56.354832,36.153961",21375,430,313
1775545529,2026-04-07T07:05:29Z,AFL010,"56.360249,36.143482",21550,420,312
1775545532,2026-04-07T07:05:32Z,AFL010,"56.365993,36.138741",21600,220,324
1775545535,2026-04-07T07:05:35Z,AFL010,"56.370392,36.128727",21725,320,308
1775545537,2026-04-07T07:05:37Z,AFL010,"56.372234,36.122131",21775,240,322
1775545539,2026-04-07T07:05:39Z,AFL010,"56.374878,36.118179",21825,250,294
1775545542,2026-04-07T07:05:42Z,AFL010,"56.377022,36.111168",21875,405,298
1775545544,2026-04-07T07:05:44Z,AFL010,"56.379677,36.104568",21950,350,303
1775545546,2026-04-07T07:05:46Z,AFL010,"56.383575,36.098335",22000,420,314
1775545548,2026-04-07T07:05:48Z,AFL010,"56.385658,36.095127",22025,250,313
1775545550,2026-04-07T07:05:50Z,AFL010,"56.388664,36.088497",22100,320,311
1775545553,2026-04-07T07:05:53Z,AFL010,"56.391068,36.083134",22175,417,312
1775545555,2026-04-07T07:05:55Z,AFL010,"56.395432,36.07719",22225,320,332
1775545558,2026-04-07T07:05:58Z,AFL010,"56.397598,36.069592",22275,260,287
1775545560,2026-04-07T07:06:00Z,AFL010,"56.400074,36.063953",22325,398,307
1775545563,2026-04-07T07:06:03Z,AFL010,"56.404224,36.0564",22425,210,283
1775545565,2026-04-07T07:06:05Z,AFL010,"56.406509,36.052101",22475,240,311
1775545567,2026-04-07T07:06:07Z,AFL010,"56.409286,36.046265",22525,270,309
1775545569,2026-04-07T07:06:09Z,AFL010,"56.41201,36.040913",22575,260,309
1775545571,2026-04-07T07:06:11Z,AFL010,"56.41465,36.035793",22600,397,309
1775545573,2026-04-07T07:06:13Z,AFL010,"56.4174,36.030361",22675,407,311
1775545575,2026-04-07T07:06:15Z,AFL010,"56.420143,36.024841",22725,415,311
1775545578,2026-04-07T07:06:18Z,AFL010,"56.42337,36.018349",22800,418,311
1775545580,2026-04-07T07:06:20Z,AFL010,"56.426163,36.013134",22850,382,312
1775545582,2026-04-07T07:06:22Z,AFL010,"56.429108,36.006824",22900,420,310
1775545584,2026-04-07T07:06:24Z,AFL010,"56.431721,36.002071",22950,230,312
1775545586,2026-04-07T07:06:26Z,AFL010,"56.434635,35.99688",23025,414,317
1775545588,2026-04-07T07:06:28Z,AFL010,"56.437153,35.991116",23075,416,309
1775545590,2026-04-07T07:06:30Z,AFL010,"56.440754,35.984211",23125,290,284
1775545592,2026-04-07T07:06:32Z,AFL010,"56.442898,35.978844",23175,240,306
1775545595,2026-04-07T07:06:35Z,AFL010,"56.44577,35.974354",23250,419,315
1775545597,2026-04-07T07:06:37Z,AFL010,"56.448452,35.969074",23300,421,313
1775545599,2026-04-07T07:06:39Z,AFL010,"56.452038,35.964237",23350,310,328
1775545601,2026-04-07T07:06:41Z,AFL010,"56.455257,35.958523",23400,290,310
1775545603,2026-04-07T07:06:43Z,AFL010,"56.456738,35.951469",23450,230,257
1775545605,2026-04-07T07:06:45Z,AFL010,"56.460522,35.948307",23500,320,348
1775545607,2026-04-07T07:06:47Z,AFL010,"56.463665,35.941151",23550,250,291
1775545610,2026-04-07T07:06:50Z,AFL010,"56.467453,35.932644",23625,210,302
1775545612,2026-04-07T07:06:52Z,AFL010,"56.469154,35.927124",23650,230,272
1775545615,2026-04-07T07:06:55Z,AFL010,"56.471992,35.920776",23725,423,306
1775545617,2026-04-07T07:06:57Z,AFL010,"56.475605,35.915092",23775,330,324
1775545619,2026-04-07T07:06:59Z,AFL010,"56.477642,35.909084",23825,300,281
1775545621,2026-04-07T07:07:01Z,AFL010,"56.481697,35.900173",23900,370,308
1775545626,2026-04-07T07:07:06Z,AFL010,"56.486912,35.891777",24025,240,323
1775545628,2026-04-07T07:07:08Z,AFL010,"56.48896,35.884621",24100,439,318
1775545630,2026-04-07T07:07:10Z,AFL010,"56.493053,35.875095",24175,580,301
1775545632,2026-04-07T07:07:12Z,AFL010,"56.495644,35.872978",24250,250,346
1775545634,2026-04-07T07:07:14Z,AFL010,"56.496628,35.867405",24325,240,287
1775545636,2026-04-07T07:07:16Z,AFL010,"56.499668,35.860928",24400,270,276
1775545639,2026-04-07T07:07:19Z,AFL010,"56.504288,35.854572",24475,500,332
1775545641,2026-04-07T07:07:21Z,AFL010,"56.505959,35.850983",24525,240,294
1775545643,2026-04-07T07:07:23Z,AFL010,"56.508423,35.844696",24575,270,319
1775545645,2026-04-07T07:07:25Z,AFL010,"56.510941,35.836327",24650,428,299
1775545647,2026-04-07T07:07:27Z,AFL010,"56.513184,35.830727",24700,425,303
1775545649,2026-04-07T07:07:29Z,AFL010,"56.516815,35.825684",24725,220,315
1775545652,2026-04-07T07:07:32Z,AFL010,"56.519787,35.820076",24775,280,326
1775545654,2026-04-07T07:07:34Z,AFL010,"56.522251,35.815575",24825,250,304
1775545656,2026-04-07T07:07:36Z,AFL010,"56.523773,35.806622",24875,430,281
1775545659,2026-04-07T07:07:39Z,AFL010,"56.528343,35.801086",24950,130,298
1775545661,2026-04-07T07:07:41Z,AFL010,"56.529789,35.793579",25000,240,306
1775545663,2026-04-07T07:07:43Z,AFL010,"56.532394,35.788284",25050,443,307
1775545665,2026-04-07T07:07:45Z,AFL010,"56.536362,35.782681",25100,270,336
1775545668,2026-04-07T07:07:48Z,AFL010,"56.538349,35.7752",25150,436,291
1775545670,2026-04-07T07:07:50Z,AFL010,"56.541569,35.769184",25200,434,293
1775545672,2026-04-07T07:07:52Z,AFL010,"56.544857,35.76416",25225,380,313
1775545674,2026-04-07T07:07:54Z,AFL010,"56.547577,35.757668",25250,400,300
1775545676,2026-04-07T07:07:56Z,AFL010,"56.548916,35.752396",25275,230,295
1775545679,2026-04-07T07:07:59Z,AFL010,"56.553761,35.743046",25325,230,299
1775545681,2026-04-07T07:08:01Z,AFL010,"56.557442,35.736965",25350,460,327
1775545683,2026-04-07T07:08:03Z,AFL010,"56.55814,35.731602",25375,160,301
1775545686,2026-04-07T07:08:06Z,AFL010,"56.561401,35.724747",25400,360,299
1775545689,2026-04-07T07:08:09Z,AFL010,"56.565731,35.714417",25475,210,291
1775545692,2026-04-07T07:08:12Z,AFL010,"56.568718,35.708164",25525,438,307
1775545694,2026-04-07T07:08:14Z,AFL010,"56.572651,35.701427",25575,390,324
1775545696,2026-04-07T07:08:16Z,AFL010,"56.57431,35.696102",25625,427,286
1775545698,2026-04-07T07:08:18Z,AFL010,"56.576622,35.68935",25675,270,292
1775545700,2026-04-07T07:08:20Z,AFL010,"56.579357,35.683346",25700,210,301
1775545703,2026-04-07T07:08:23Z,AFL010,"56.582855,35.676575",25750,300,311
1775545705,2026-04-07T07:08:25Z,AFL010,"56.585777,35.669651",25800,220,308
1775545707,2026-04-07T07:08:27Z,AFL010,"56.588314,35.664902",25825,427,312
1775545711,2026-04-07T07:08:31Z,AFL010,"56.593414,35.653481",25900,452,306
1775545713,2026-04-07T07:08:33Z,AFL010,"56.595322,35.649025",25925,449,307
1775545715,2026-04-07T07:08:35Z,AFL010,"56.598415,35.642731",25975,436,309
1775545717,2026-04-07T07:08:37Z,AFL010,"56.601036,35.636677",26000,436,308
1775545719,2026-04-07T07:08:39Z,AFL010,"56.603928,35.630535",26025,280,307
1775545722,2026-04-07T07:08:42Z,AFL010,"56.606781,35.624241",26050,439,308
1775545724,2026-04-07T07:08:44Z,AFL010,"56.610184,35.617023",26075,445,309
1775545726,2026-04-07T07:08:46Z,AFL010,"56.613079,35.609783",26100,380,305
1775545728,2026-04-07T07:08:48Z,AFL010,"56.615395,35.604946",26125,310,298
1775545730,2026-04-07T07:08:50Z,AFL010,"56.618271,35.59898",26150,441,309
1775545732,2026-04-07T07:08:52Z,AFL010,"56.620934,35.593132",26175,443,309
1775545735,2026-04-07T07:08:55Z,AFL010,"56.623718,35.587212",26200,446,309
1775545737,2026-04-07T07:08:57Z,AFL010,"56.627079,35.579849",26250,444,309
1775545739,2026-04-07T07:08:59Z,AFL010,"56.629879,35.573479",26275,444,309
1775545741,2026-04-07T07:09:01Z,AFL010,"56.632423,35.567738",26300,230,308
1775545743,2026-04-07T07:09:03Z,AFL010,"56.635033,35.562016",26350,434,309
1775545745,2026-04-07T07:09:05Z,AFL010,"56.637672,35.555935",26375,444,308
1775545748,2026-04-07T07:09:08Z,AFL010,"56.640457,35.549828",26425,448,309
1775545750,2026-04-07T07:09:10Z,AFL010,"56.643356,35.543835",26450,449,309
1775545753,2026-04-07T07:09:13Z,AFL010,"56.647774,35.534538",26525,170,302
1775545755,2026-04-07T07:09:15Z,AFL010,"56.650417,35.528534",26550,290,287
1775545757,2026-04-07T07:09:17Z,AFL010,"56.653175,35.521626",26600,447,304
1775545759,2026-04-07T07:09:19Z,AFL010,"56.656788,35.515007",26625,150,313
1775545762,2026-04-07T07:09:22Z,AFL010,"56.659576,35.510056",26675,448,309
1775545764,2026-04-07T07:09:24Z,AFL010,"56.662216,35.503578",26725,250,319
1775545767,2026-04-07T07:09:27Z,AFL010,"56.666946,35.494297",26775,300,324
1775545769,2026-04-07T07:09:29Z,AFL010,"56.669086,35.48682",26825,300,294
1775545771,2026-04-07T07:09:31Z,AFL010,"56.672935,35.481663",26850,230,342
1775545773,2026-04-07T07:09:33Z,AFL010,"56.675522,35.475773",26900,160,304
1775545776,2026-04-07T07:09:36Z,AFL010,"56.677811,35.469284",26975,190,305
1775545778,2026-04-07T07:09:38Z,AFL010,"56.680943,35.46244",27025,270,327
1775545780,2026-04-07T07:09:40Z,AFL010,"56.684147,35.456814",27100,180,344
1775545782,2026-04-07T07:09:42Z,AFL010,"56.686867,35.450447",27150,260,327
1775545784,2026-04-07T07:09:44Z,AFL010,"56.688877,35.44278",27250,310,276
1775545786,2026-04-07T07:09:46Z,AFL010,"56.692116,35.437286",27300,320,305
1775545788,2026-04-07T07:09:48Z,AFL010,"56.695271,35.429371",27400,340,297
1775545791,2026-04-07T07:09:51Z,AFL010,"56.697571,35.424156",27475,452,311
1775545793,2026-04-07T07:09:53Z,AFL010,"56.700237,35.419289",27525,160,329
1775545795,2026-04-07T07:09:55Z,AFL010,"56.703037,35.412361",27600,290,312
1775545797,2026-04-07T07:09:57Z,AFL010,"56.705639,35.406921",27675,210,315
1775545799,2026-04-07T07:09:59Z,AFL010,"56.70895,35.401035",27725,360,325
1775545801,2026-04-07T07:10:01Z,AFL010,"56.710651,35.394627",27775,438,307
1775545803,2026-04-07T07:10:03Z,AFL010,"56.713734,35.389275",27800,270,323
1775545805,2026-04-07T07:10:05Z,AFL010,"56.716499,35.382145",27850,210,315
1775545807,2026-04-07T07:10:07Z,AFL010,"56.719131,35.375404",27875,300,302
1775545809,2026-04-07T07:10:09Z,AFL010,"56.721905,35.369293",27875,320,302
1775545812,2026-04-07T07:10:12Z,AFL010,"56.724823,35.363564",27900,140,270
1775545814,2026-04-07T07:10:14Z,AFL010,"56.727966,35.357094",27925,310,310
1775545816,2026-04-07T07:10:16Z,AFL010,"56.730591,35.350609",27950,451,306
1775545818,2026-04-07T07:10:18Z,AFL010,"56.733318,35.344711",27975,448,308
1775545820,2026-04-07T07:10:20Z,AFL010,"56.736053,35.338528",28000,250,302
1775545822,2026-04-07T07:10:22Z,AFL010,"56.738823,35.332752",28050,260,310
1775545824,2026-04-07T07:10:24Z,AFL010,"56.741653,35.32634",28100,300,308
1775545827,2026-04-07T07:10:27Z,AFL010,"56.744598,35.31987",28125,300,312
1775545829,2026-04-07T07:10:29Z,AFL010,"56.747322,35.313278",28175,330,304
1775545831,2026-04-07T07:10:31Z,AFL010,"56.750618,35.306427",28250,457,308
1775545833,2026-04-07T07:10:33Z,AFL010,"56.753494,35.300449",28300,300,290
1775545835,2026-04-07T07:10:35Z,AFL010,"56.755959,35.294121",28350,220,304
1775545838,2026-04-07T07:10:38Z,AFL010,"56.75893,35.288143",28375,180,312
1775545840,2026-04-07T07:10:40Z,AFL010,"56.761974,35.282066",28450,260,322
1775545842,2026-04-07T07:10:42Z,AFL010,"56.76469,35.275799",28500,230,315
1775545844,2026-04-07T07:10:44Z,AFL010,"56.767727,35.268612",28550,350,296
1775545846,2026-04-07T07:10:46Z,AFL010,"56.770748,35.264881",28600,240,307
1775545848,2026-04-07T07:10:48Z,AFL010,"56.772755,35.257668",28650,310,284
1775545850,2026-04-07T07:10:50Z,AFL010,"56.775684,35.250805",28700,360,302
1775545852,2026-04-07T07:10:52Z,AFL010,"56.777935,35.243511",28725,310,296
1775545854,2026-04-07T07:10:54Z,AFL010,"56.78091,35.238621",28775,240,312
1775545857,2026-04-07T07:10:57Z,AFL010,"56.784531,35.230892",28825,455,309
1775545859,2026-04-07T07:10:59Z,AFL010,"56.786896,35.225266",28850,270,303
1775545861,2026-04-07T07:11:01Z,AFL010,"56.790062,35.218636",28875,250,295
1775545863,2026-04-07T07:11:03Z,AFL010,"56.7924,35.213234",28900,250,306
1775545865,2026-04-07T07:11:05Z,AFL010,"56.795319,35.207062",28950,260,312
1775545867,2026-04-07T07:11:07Z,AFL010,"56.798534,35.202076",28975,180,343
1775545869,2026-04-07T07:11:09Z,AFL010,"56.801163,35.195732",29025,250,328
1775545872,2026-04-07T07:11:12Z,AFL010,"56.803322,35.188938",29050,260,296
1775545874,2026-04-07T07:11:14Z,AFL010,"56.806221,35.183586",29075,260,319
1775545876,2026-04-07T07:11:16Z,AFL010,"56.809593,35.175327",29125,420,310
1775545878,2026-04-07T07:11:18Z,AFL010,"56.811588,35.170681",29150,270,314
1775545880,2026-04-07T07:11:20Z,AFL010,"56.814335,35.164352",29200,160,307
1775545882,2026-04-07T07:11:22Z,AFL010,"56.81757,35.157196",29250,444,310
1775545884,2026-04-07T07:11:24Z,AFL010,"56.820827,35.150463",29275,400,312
1775545887,2026-04-07T07:11:27Z,AFL010,"56.823536,35.144157",29325,410,310
1775545889,2026-04-07T07:11:29Z,AFL010,"56.826614,35.137257",29350,390,310
1775545891,2026-04-07T07:11:31Z,AFL010,"56.828285,35.132301",29375,300,298
1775545893,2026-04-07T07:11:33Z,AFL010,"56.831249,35.12722",29425,240,303
1775545895,2026-04-07T07:11:35Z,AFL010,"56.833881,35.120087",29450,280,304
1775545897,2026-04-07T07:11:37Z,AFL010,"56.836849,35.113365",29500,447,308
1775545899,2026-04-07T07:11:39Z,AFL010,"56.83963,35.107544",29525,260,313
1775545902,2026-04-07T07:11:42Z,AFL010,"56.842472,35.101978",29550,180,336
1775545904,2026-04-07T07:11:44Z,AFL010,"56.844936,35.095356",29600,220,308
1775545906,2026-04-07T07:11:46Z,AFL010,"56.847797,35.089245",29625,190,305
1775545908,2026-04-07T07:11:48Z,AFL010,"56.850685,35.082211",29675,270,313
1775545910,2026-04-07T07:11:50Z,AFL010,"56.853855,35.075878",29700,250,312
1775545913,2026-04-07T07:11:53Z,AFL010,"56.856525,35.069901",29725,260,307
1775545915,2026-04-07T07:11:55Z,AFL010,"56.859749,35.062828",29750,330,317
1775545917,2026-04-07T07:11:57Z,AFL010,"56.861763,35.057636",29800,454,307
1775545919,2026-04-07T07:11:59Z,AFL010,"56.865284,35.049088",29825,430,298
1775545921,2026-04-07T07:12:01Z,AFL010,"56.868176,35.043644",29850,450,308
1775545923,2026-04-07T07:12:03Z,AFL010,"56.871357,35.038822",29900,270,314
1775545925,2026-04-07T07:12:05Z,AFL010,"56.874016,35.032726",29925,190,316
1775545927,2026-04-07T07:12:07Z,AFL010,"56.876953,35.027359",29925,240,318
1775545930,2026-04-07T07:12:10Z,AFL010,"56.879536,35.021107",29950,250,310
1775545932,2026-04-07T07:12:12Z,AFL010,"56.883305,35.013733",29950,380,315
1775545934,2026-04-07T07:12:14Z,AFL010,"56.886097,35.009235",29975,456,311
1775545937,2026-04-07T07:12:17Z,AFL010,"56.890015,35.001148",29975,80,342
1775545939,2026-04-07T07:12:19Z,AFL010,"56.893509,34.994083",29975,230,324
1775545941,2026-04-07T07:12:21Z,AFL010,"56.89629,34.988148",30000,250,311
1775545943,2026-04-07T07:12:23Z,AFL010,"56.899578,34.983761",30000,240,313
1775545946,2026-04-07T07:12:26Z,AFL010,"56.901562,34.973175",30000,360,272
1775545948,2026-04-07T07:12:28Z,AFL010,"56.906429,34.971359",30000,130,313
1775545950,2026-04-07T07:12:30Z,AFL010,"56.909805,34.964401",30000,270,292
1775545952,2026-04-07T07:12:32Z,AFL010,"56.913292,34.960911",30000,250,322
1775545954,2026-04-07T07:12:34Z,AFL010,"56.917191,34.952332",30000,460,304
1775545957,2026-04-07T07:12:37Z,AFL010,"56.919353,34.949112",30025,190,306
1775545959,2026-04-07T07:12:39Z,AFL010,"56.922768,34.943272",30025,350,309
1775545961,2026-04-07T07:12:41Z,AFL010,"56.926472,34.937317",30025,400,308
1775545963,2026-04-07T07:12:43Z,AFL010,"56.929443,34.934177",30000,270,337
1775545965,2026-04-07T07:12:45Z,AFL010,"56.932991,34.929192",30000,260,322
1775545967,2026-04-07T07:12:47Z,AFL010,"56.936409,34.923584",30000,240,321
1775545969,2026-04-07T07:12:49Z,AFL010,"56.940086,34.918701",30000,360,324
1775545976,2026-04-07T07:12:56Z,AFL010,"56.951591,34.900501",30000,441,321
1775545984,2026-04-07T07:13:04Z,AFL010,"56.963333,34.883705",30000,446,322
1775545987,2026-04-07T07:13:07Z,AFL010,"56.968586,34.876846",30000,446,322
1775545991,2026-04-07T07:13:11Z,AFL010,"56.975586,34.868519",30000,446,324
1775546023,2026-04-07T07:13:43Z,AFL010,"57.031189,34.803925",30000,330,325
1775546030,2026-04-07T07:13:50Z,AFL010,"57.041924,34.791542",30000,130,345
1775546032,2026-04-07T07:13:52Z,AFL010,"57.045883,34.786575",30000,250,328
1775546034,2026-04-07T07:13:54Z,AFL010,"57.049423,34.782333",30000,451,330
1775546036,2026-04-07T07:13:56Z,AFL010,"57.052883,34.777824",30000,446,326
1775546038,2026-04-07T07:13:58Z,AFL010,"57.056622,34.773327",30000,445,326
1775546040,2026-04-07T07:14:00Z,AFL010,"57.060051,34.768936",30000,444,325
1775546042,2026-04-07T07:14:02Z,AFL010,"57.063637,34.76479",30000,444,326
1775546044,2026-04-07T07:14:04Z,AFL010,"57.067692,34.760246",30000,280,324
1775546046,2026-04-07T07:14:06Z,AFL010,"57.071297,34.755611",30000,442,326
1775546049,2026-04-07T07:14:09Z,AFL010,"57.074894,34.751308",30000,442,326
1775546051,2026-04-07T07:14:11Z,AFL010,"57.078289,34.746632",30000,441,324
1775546053,2026-04-07T07:14:13Z,AFL010,"57.082027,34.742092",30000,310,328
1775546055,2026-04-07T07:14:15Z,AFL010,"57.085426,34.737743",30000,444,325
1775546057,2026-04-07T07:14:17Z,AFL010,"57.089008,34.733707",30000,448,327
1775546059,2026-04-07T07:14:19Z,AFL010,"57.093281,34.729134",30000,447,328
1775546062,2026-04-07T07:14:22Z,AFL010,"57.096813,34.724014",30000,230,319
1775546064,2026-04-07T07:14:24Z,AFL010,"57.100685,34.720047",30000,110,334
1775546066,2026-04-07T07:14:26Z,AFL010,"57.104855,34.714912",30000,443,328
1775546068,2026-04-07T07:14:28Z,AFL010,"57.108822,34.711514",30000,410,338
1775546070,2026-04-07T07:14:30Z,AFL010,"57.111343,34.707333",30000,220,324
1775546072,2026-04-07T07:14:32Z,AFL010,"57.115383,34.702145",30000,445,325
1775546075,2026-04-07T07:14:35Z,AFL010,"57.119537,34.696953",30000,445,325
1775546077,2026-04-07T07:14:37Z,AFL010,"57.123039,34.692585",30000,260,326
1775546079,2026-04-07T07:14:39Z,AFL010,"57.126648,34.68782",30000,280,326
1775546081,2026-04-07T07:14:41Z,AFL010,"57.130524,34.683369",30000,180,338
1775546083,2026-04-07T07:14:43Z,AFL010,"57.134159,34.679131",30000,340,327
1775546085,2026-04-07T07:14:45Z,AFL010,"57.137299,34.675915",30000,444,330
1775546087,2026-04-07T07:14:47Z,AFL010,"57.141277,34.670895",30000,130,335
1775546090,2026-04-07T07:14:50Z,AFL010,"57.14502,34.666389",30000,230,295
1775546092,2026-04-07T07:14:52Z,AFL010,"57.148312,34.66214",30000,230,324
1775546094,2026-04-07T07:14:54Z,AFL010,"57.152069,34.657585",30000,442,326
1775546098,2026-04-07T07:14:58Z,AFL010,"57.160671,34.646854",30000,440,325
1775546101,2026-04-07T07:15:01Z,AFL010,"57.164867,34.642197",30000,280,328
1775546103,2026-04-07T07:15:03Z,AFL010,"57.168541,34.638096",30000,445,328
1775546105,2026-04-07T07:15:05Z,AFL010,"57.172348,34.633785",30000,466,328
1775546108,2026-04-07T07:15:08Z,AFL010,"57.17569,34.629677",30000,190,327
1775546110,2026-04-07T07:15:10Z,AFL010,"57.179356,34.625122",30000,240,333
1775546112,2026-04-07T07:15:12Z,AFL010,"57.18581,34.620232",30000,590,342
1775546114,2026-04-07T07:15:14Z,AFL010,"57.18642,34.616432",30000,140,322
1775546116,2026-04-07T07:15:16Z,AFL010,"57.19001,34.612434",30000,440,327
1775546118,2026-04-07T07:15:18Z,AFL010,"57.193779,34.60704",30000,443,324
1775546120,2026-04-07T07:15:20Z,AFL010,"57.197151,34.602757",30000,442,324
1775546122,2026-04-07T07:15:22Z,AFL010,"57.201263,34.597744",30000,442,325
1775546125,2026-04-07T07:15:25Z,AFL010,"57.20454,34.593517",30000,444,325
