lat,lon,Altitude,Speed,UTC
56.591103,35.643559,28475,180,2026-04-20T07:11:45Z
56.595058,35.639118,28575,360,2026-04-20T07:11:47Z
56.598385,35.633251,28700,330,2026-04-20T07:11:49Z
56.601681,35.628262,28850,453,2026-04-20T07:11:51Z
56.605289,35.62323,28975,140,2026-04-20T07:11:53Z
56.609383,35.617485,29125,310,2026-04-20T07:11:56Z
56.613277,35.612518,29225,330,2026-04-20T07:11:58Z
56.61636,35.607883,29350,220,2026-04-20T07:12:00Z
56.619415,35.603832,29450,300,2026-04-20T07:12:02Z
56.62368,35.597794,29550,330,2026-04-20T07:12:04Z
56.626423,35.593719,29675,340,2026-04-20T07:12:06Z
56.629299,35.589901,29750,230,2026-04-20T07:12:08Z
56.63308,35.584496,29850,300,2026-04-20T07:12:10Z
56.636677,35.579739,29900,442,2026-04-20T07:12:12Z
56.639587,35.575344,29975,441,2026-04-20T07:12:14Z
56.642925,35.570568,30025,441,2026-04-20T07:12:17Z
56.64679,35.565639,30075,290,2026-04-20T07:12:19Z
56.650234,35.560577,30125,442,2026-04-20T07:12:21Z
56.654163,35.554745,30175,390,2026-04-20T07:12:23Z
56.658688,35.547966,30225,442,2026-04-20T07:12:25Z
56.662148,35.543343,30275,443,2026-04-20T07:12:28Z
56.666714,35.537285,30325,436,2026-04-20T07:12:31Z
56.668945,35.533882,30350,444,2026-04-20T07:12:33Z
56.67321,35.527821,30400,260,2026-04-20T07:12:35Z
56.676414,35.523716,30450,170,2026-04-20T07:12:37Z
56.679398,35.518909,30475,200,2026-04-20T07:12:39Z
56.682396,35.514984,30525,110,2026-04-20T07:12:41Z
56.687012,35.508759,30575,320,2026-04-20T07:12:43Z
56.692188,35.501904,30650,190,2026-04-20T07:12:47Z
56.696445,35.497108,30675,430,2026-04-20T07:12:49Z
56.699303,35.491726,30725,445,2026-04-20T07:12:51Z
56.702507,35.487293,30775,443,2026-04-20T07:12:53Z
56.70673,35.481354,30825,446,2026-04-20T07:12:55Z
56.709755,35.477173,30850,260,2026-04-20T07:12:58Z
56.713154,35.472179,30900,290,2026-04-20T07:13:00Z
56.716511,35.46722,30925,439,2026-04-20T07:13:02Z
56.719814,35.462467,30950,441,2026-04-20T07:13:04Z
56.723061,35.457672,30975,442,2026-04-20T07:13:06Z
56.726795,35.452427,31025,447,2026-04-20T07:13:08Z
56.73037,35.447826,31050,450,2026-04-20T07:13:10Z
56.734318,35.4426,31075,452,2026-04-20T07:13:12Z
56.737228,35.438686,31125,447,2026-04-20T07:13:15Z
56.740974,35.433052,31150,439,2026-04-20T07:13:17Z
56.744404,35.428028,31175,441,2026-04-20T07:13:19Z
56.748703,35.421516,31225,447,2026-04-20T07:13:21Z
56.752159,35.41658,31250,449,2026-04-20T07:13:24Z
56.7556,35.411957,31300,451,2026-04-20T07:13:26Z
56.759537,35.406845,31325,450,2026-04-20T07:13:28Z
56.762516,35.402782,31375,230,2026-04-20T07:13:30Z
56.766258,35.397316,31400,453,2026-04-20T07:13:32Z
56.769798,35.392132,31450,450,2026-04-20T07:13:34Z
56.773182,35.387177,31500,449,2026-04-20T07:13:36Z
56.776451,35.382511,31525,447,2026-04-20T07:13:39Z
56.780514,35.376911,31575,450,2026-04-20T07:13:41Z
56.783882,35.372192,31600,450,2026-04-20T07:13:43Z
56.787373,35.367279,31650,452,2026-04-20T07:13:45Z
56.790749,35.36245,31675,452,2026-04-20T07:13:47Z
56.794147,35.357643,31700,455,2026-04-20T07:13:49Z
56.797745,35.352554,31725,451,2026-04-20T07:13:51Z
56.801044,35.347843,31775,448,2026-04-20T07:13:53Z
56.804661,35.34256,31800,452,2026-04-20T07:13:55Z
56.808052,35.337669,31850,451,2026-04-20T07:13:58Z
56.811665,35.332531,31875,450,2026-04-20T07:14:00Z
56.864658,35.257271,32000,457,2026-04-20T07:14:32Z
56.918266,35.180454,32000,454,2026-04-20T07:15:04Z
56.971161,35.103676,32000,448,2026-04-20T07:15:37Z
57.023731,35.028145,32000,450,2026-04-20T07:16:09Z
57.076496,34.952091,32000,452,2026-04-20T07:16:41Z
57.127682,34.877758,32050,200,2026-04-20T07:17:12Z
57.180248,34.801102,32050,448,2026-04-20T07:17:44Z
57.232201,34.725342,32050,453,2026-04-20T07:18:16Z
57.276951,34.659325,32025,453,2026-04-20T07:18:43Z
57.280064,34.654934,32025,453,2026-04-20T07:18:45Z
57.283531,34.649837,32025,453,2026-04-20T07:18:47Z
57.287151,34.644657,32025,452,2026-04-20T07:18:49Z
57.290394,34.639843,32025,451,2026-04-20T07:18:51Z
57.342148,34.563435,32000,451,2026-04-20T07:19:23Z
57.350639,34.550968,32000,380,2026-04-20T07:19:28Z
57.354469,34.545158,32000,170,2026-04-20T07:19:31Z
57.357658,34.540497,32000,455,2026-04-20T07:19:33Z
57.361092,34.535454,32000,453,2026-04-20T07:19:35Z
57.373688,34.516548,31975,430,2026-04-20T07:19:42Z
57.376534,34.512577,32000,270,2026-04-20T07:19:44Z
57.379734,34.507641,31975,461,2026-04-20T07:19:46Z
57.383419,34.502075,31975,450,2026-04-20T07:19:49Z
57.386402,34.497581,31975,449,2026-04-20T07:19:51Z
57.389721,34.492565,31975,451,2026-04-20T07:19:53Z
57.393135,34.487564,31975,451,2026-04-20T07:19:55Z
57.396713,34.482254,31975,450,2026-04-20T07:19:57Z
57.400143,34.477188,31975,300,2026-04-20T07:19:59Z
57.403519,34.472137,31975,449,2026-04-20T07:20:01Z
57.41692,34.450657,31975,350,2026-04-20T07:20:10Z
57.421295,34.445648,31975,380,2026-04-20T07:20:12Z
57.424435,34.44104,31975,457,2026-04-20T07:20:14Z
57.42757,34.436356,31975,451,2026-04-20T07:20:16Z
57.431171,34.430954,31975,451,2026-04-20T07:20:18Z
57.434547,34.425968,31975,451,2026-04-20T07:20:20Z
57.438019,34.42067,31975,444,2026-04-20T07:20:23Z
57.441353,34.415695,31975,449,2026-04-20T07:20:25Z
57.444588,34.410683,31975,449,2026-04-20T07:20:27Z
57.447941,34.405701,31975,450,2026-04-20T07:20:29Z
57.451355,34.400578,31975,455,2026-04-20T07:20:31Z
57.454754,34.395496,31975,451,2026-04-20T07:20:33Z
57.458317,34.390385,31975,448,2026-04-20T07:20:35Z
57.461758,34.385437,31950,444,2026-04-20T07:20:37Z
57.464951,34.380585,31975,450,2026-04-20T07:20:39Z
57.484577,34.351074,31950,428,2026-04-20T07:20:52Z
57.488506,34.345623,31950,461,2026-04-20T07:20:54Z
57.491688,34.34079,31950,450,2026-04-20T07:20:56Z
57.494919,34.335682,31950,455,2026-04-20T07:20:58Z
57.498329,34.330326,31950,457,2026-04-20T07:21:00Z
57.501778,34.325054,31950,463,2026-04-20T07:21:02Z
57.504669,34.320831,31975,449,2026-04-20T07:21:04Z
57.508045,34.315811,31975,442,2026-04-20T07:21:06Z
57.511131,34.311226,31975,440,2026-04-20T07:21:08Z
57.514549,34.306175,31950,454,2026-04-20T07:21:10Z
57.517994,34.301037,31950,455,2026-04-20T07:21:12Z
57.521385,34.295925,31950,450,2026-04-20T07:21:14Z
57.525188,34.290367,31975,456,2026-04-20T07:21:16Z
57.555458,34.245018,31975,120,2026-04-20T07:21:35Z
57.558517,34.240723,31975,340,2026-04-20T07:21:37Z
57.561443,34.236134,31975,180,2026-04-20T07:21:39Z
57.56546,34.229988,31975,290,2026-04-20T07:21:41Z
57.569855,34.223843,31975,450,2026-04-20T07:21:43Z
57.572029,34.220074,31975,330,2026-04-20T07:21:45Z
57.575649,34.21497,31975,421,2026-04-20T07:21:47Z
57.578163,34.21101,31975,180,2026-04-20T07:21:49Z
57.581654,34.206028,31975,200,2026-04-20T07:21:51Z
57.584732,34.201298,31975,250,2026-04-20T07:21:54Z
57.588299,34.196037,31975,300,2026-04-20T07:21:56Z
57.591595,34.1912,31975,230,2026-04-20T07:21:58Z
57.594749,34.186382,31975,448,2026-04-20T07:22:00Z
57.5979,34.18148,31975,240,2026-04-20T07:22:02Z
57.601814,34.175755,32000,200,2026-04-20T07:22:04Z
57.605591,34.170494,32000,130,2026-04-20T07:22:06Z
57.608822,34.16523,32000,240,2026-04-20T07:22:08Z
57.612572,34.159889,32000,457,2026-04-20T07:22:10Z
57.620342,34.148342,32000,470,2026-04-20T07:22:15Z
57.62447,34.141773,32000,310,2026-04-20T07:22:18Z
57.630917,34.132404,32000,400,2026-04-20T07:22:22Z
57.633785,34.127945,32000,180,2026-04-20T07:22:24Z
57.63736,34.122608,32000,451,2026-04-20T07:22:26Z
57.640919,34.116913,32000,350,2026-04-20T07:22:28Z
57.644169,34.112179,32000,260,2026-04-20T07:22:30Z
57.64806,34.105965,32000,360,2026-04-20T07:22:32Z
57.651001,34.101971,32000,270,2026-04-20T07:22:34Z
57.654114,34.097095,32000,417,2026-04-20T07:22:37Z
57.657551,34.091782,32000,300,2026-04-20T07:22:39Z
57.660858,34.087112,31975,250,2026-04-20T07:22:41Z
57.664879,34.080982,32000,330,2026-04-20T07:22:43Z
57.667892,34.07634,32000,441,2026-04-20T07:22:45Z
57.671761,34.070511,32000,447,2026-04-20T07:22:47Z
57.674885,34.065582,32000,130,2026-04-20T07:22:49Z
57.677994,34.060661,32000,270,2026-04-20T07:22:51Z
57.681568,34.055569,32000,310,2026-04-20T07:22:53Z
57.684643,34.050964,31975,240,2026-04-20T07:22:56Z
57.68853,34.045036,31975,461,2026-04-20T07:22:58Z
57.691818,34.039845,32000,440,2026-04-20T07:23:00Z
57.695324,34.034637,31975,452,2026-04-20T07:23:02Z
57.69849,34.029839,31975,446,2026-04-20T07:23:04Z
57.702297,34.024052,31975,443,2026-04-20T07:23:07Z
57.705933,34.018688,32000,300,2026-04-20T07:23:09Z
57.708771,34.01405,31975,418,2026-04-20T07:23:11Z
57.712204,34.008995,32000,448,2026-04-20T07:23:13Z
57.715416,34.003735,31975,409,2026-04-20T07:23:15Z
57.71888,33.998432,31975,435,2026-04-20T07:23:17Z
57.721855,33.99403,31975,442,2026-04-20T07:23:19Z
57.724258,33.992229,31975,230,2026-04-20T07:23:21Z
57.727329,33.986065,31975,110,2026-04-20T07:23:23Z
57.731777,33.979122,32000,330,2026-04-20T07:23:25Z
57.734673,33.975246,31975,180,2026-04-20T07:23:27Z
57.738647,33.968109,31975,280,2026-04-20T07:23:29Z
57.741478,33.963654,31975,260,2026-04-20T07:23:31Z
57.744934,33.96096,31975,250,2026-04-20T07:23:33Z
57.748455,33.954239,31975,526,2026-04-20T07:23:35Z
57.751564,33.948868,31975,479,2026-04-20T07:23:37Z
57.754936,33.944138,31975,462,2026-04-20T07:23:40Z
57.758198,33.938984,31975,462,2026-04-20T07:23:42Z
57.761574,33.933971,31975,412,2026-04-20T07:23:44Z
57.765156,33.928211,31975,370,2026-04-20T07:23:46Z
57.768768,33.922569,32000,443,2026-04-20T07:23:48Z
57.7719,33.918064,31975,456,2026-04-20T07:23:50Z
57.775265,33.913021,31975,455,2026-04-20T07:23:52Z
57.778542,33.90728,32000,220,2026-04-20T07:23:54Z
57.782318,33.901955,32000,418,2026-04-20T07:23:56Z
57.785656,33.896786,32000,446,2026-04-20T07:23:58Z
57.788849,33.892342,32000,455,2026-04-20T07:24:00Z
57.792191,33.88736,32000,450,2026-04-20T07:24:03Z
57.796104,33.880657,32000,400,2026-04-20T07:24:05Z
57.798496,33.875828,32000,457,2026-04-20T07:24:07Z
57.80209,33.870739,32000,448,2026-04-20T07:24:09Z
57.805672,33.86607,32025,450,2026-04-20T07:24:11Z
57.809391,33.860935,32025,458,2026-04-20T07:24:13Z
57.812302,33.855843,32025,454,2026-04-20T07:24:15Z
57.815506,33.850025,32025,457,2026-04-20T07:24:17Z
57.818935,33.845894,32025,399,2026-04-20T07:24:19Z
57.822556,33.840935,32025,455,2026-04-20T07:24:21Z
57.826084,33.83564,32025,458,2026-04-20T07:24:23Z
57.829273,33.83075,32025,456,2026-04-20T07:24:25Z
57.832554,33.825443,32025,230,2026-04-20T07:24:27Z
57.836243,33.820206,32025,463,2026-04-20T07:24:30Z
57.839424,33.815151,32050,445,2026-04-20T07:24:32Z
57.842976,33.809628,32025,452,2026-04-20T07:24:34Z
57.84642,33.80407,32050,453,2026-04-20T07:24:36Z
57.850719,33.797119,32050,448,2026-04-20T07:24:38Z
57.85339,33.793388,32050,456,2026-04-20T07:24:40Z
57.856499,33.788216,32050,456,2026-04-20T07:24:42Z
57.860252,33.782631,32050,454,2026-04-20T07:24:44Z
57.863537,33.77766,32050,443,2026-04-20T07:24:46Z
57.866619,33.7728,32050,447,2026-04-20T07:24:49Z
57.869797,33.767487,32050,448,2026-04-20T07:24:51Z
57.873165,33.762371,32050,456,2026-04-20T07:24:53Z
57.876667,33.757004,32050,451,2026-04-20T07:24:55Z
57.880005,33.752346,32050,449,2026-04-20T07:24:57Z
57.883614,33.746883,32050,451,2026-04-20T07:24:59Z
57.886765,33.741638,32050,454,2026-04-20T07:25:01Z
57.889996,33.736439,32050,453,2026-04-20T07:25:03Z
57.893059,33.731346,32050,447,2026-04-20T07:25:05Z
57.896221,33.726334,32050,442,2026-04-20T07:25:07Z
57.89978,33.721428,32050,451,2026-04-20T07:25:09Z
57.903221,33.716511,32050,451,2026-04-20T07:25:11Z
57.906734,33.711494,32050,453,2026-04-20T07:25:13Z
57.90992,33.70623,32050,447,2026-04-20T07:25:15Z
57.91288,33.701397,32050,446,2026-04-20T07:25:17Z
57.916176,33.696384,32025,446,2026-04-20T07:25:19Z
57.919483,33.691387,32025,448,2026-04-20T07:25:21Z
57.922737,33.686401,32025,450,2026-04-20T07:25:24Z
57.926369,33.681641,32025,450,2026-04-20T07:25:26Z
57.929626,33.6768,32025,448,2026-04-20T07:25:28Z
57.933037,33.671787,32025,452,2026-04-20T07:25:30Z
57.936169,33.66666,32025,448,2026-04-20T07:25:32Z
57.93961,33.661472,32025,451,2026-04-20T07:25:34Z
57.943268,33.656063,32025,449,2026-04-20T07:25:36Z
57.946503,33.65107,32025,446,2026-04-20T07:25:38Z
57.949837,33.646255,32025,447,2026-04-20T07:25:40Z
57.953381,33.641266,32025,453,2026-04-20T07:25:42Z
57.957077,33.63559,32025,449,2026-04-20T07:25:44Z
57.960068,33.63105,32025,449,2026-04-20T07:25:46Z
57.966732,33.620991,32025,450,2026-04-20T07:25:51Z
57.970047,33.615589,32000,444,2026-04-20T07:25:53Z
57.973354,33.610794,32000,449,2026-04-20T07:25:55Z
57.976734,33.605385,32000,449,2026-04-20T07:25:57Z
57.979843,33.600658,32000,451,2026-04-20T07:25:59Z
57.996094,33.575653,31975,443,2026-04-20T07:26:09Z
57.999752,33.570362,31975,452,2026-04-20T07:26:11Z
58.003101,33.56546,31975,454,2026-04-20T07:26:13Z
58.006531,33.560223,31975,450,2026-04-20T07:26:15Z
58.009762,33.555233,31975,451,2026-04-20T07:26:17Z
58.013115,33.550201,31975,448,2026-04-20T07:26:19Z
58.016361,33.545006,31975,448,2026-04-20T07:26:21Z
58.019672,33.54007,31975,448,2026-04-20T07:26:23Z
58.022945,33.535046,31975,451,2026-04-20T07:26:25Z
58.026123,33.529739,31975,448,2026-04-20T07:26:28Z
58.029724,33.524658,31975,450,2026-04-20T07:26:30Z
58.033146,33.519394,31975,451,2026-04-20T07:26:32Z
58.036442,33.51424,31975,449,2026-04-20T07:26:34Z
58.039738,33.509048,31975,446,2026-04-20T07:26:36Z
58.043198,33.50375,31975,450,2026-04-20T07:26:38Z
58.046551,33.498875,31975,450,2026-04-20T07:26:40Z
58.049828,33.493694,31975,450,2026-04-20T07:26:42Z
58.053078,33.488628,31975,451,2026-04-20T07:26:44Z
58.056572,33.483555,31975,448,2026-04-20T07:26:46Z
58.060001,33.478405,31975,449,2026-04-20T07:26:48Z
58.063396,33.472954,31975,444,2026-04-20T07:26:51Z
58.067127,33.467304,31975,452,2026-04-20T07:26:53Z
58.070366,33.462795,31975,455,2026-04-20T07:26:55Z
58.07373,33.457245,31975,451,2026-04-20T07:26:57Z
58.080391,33.447529,31975,449,2026-04-20T07:27:01Z
58.083588,33.442482,31975,448,2026-04-20T07:27:03Z
58.087246,33.436924,31975,448,2026-04-20T07:27:05Z
58.090321,33.432343,31975,451,2026-04-20T07:27:07Z
58.093613,33.426987,31975,453,2026-04-20T07:27:09Z
58.097511,33.420891,31975,448,2026-04-20T07:27:12Z
58.10059,33.416237,31975,450,2026-04-20T07:27:14Z
58.103954,33.411171,31975,450,2026-04-20T07:27:16Z
58.107098,33.406101,31975,449,2026-04-20T07:27:18Z
58.110558,33.401062,31975,454,2026-04-20T07:27:20Z
58.113823,33.395573,31975,451,2026-04-20T07:27:22Z
58.117523,33.39043,31975,453,2026-04-20T07:27:24Z
58.1208,33.385086,32000,448,2026-04-20T07:27:26Z
58.124043,33.380196,32000,451,2026-04-20T07:27:28Z
58.127281,33.375206,32000,449,2026-04-20T07:27:30Z
58.130699,33.369846,32000,447,2026-04-20T07:27:32Z
58.134228,33.364494,32000,447,2026-04-20T07:27:34Z
58.137413,33.359398,32000,450,2026-04-20T07:27:37Z
58.140766,33.354237,32000,449,2026-04-20T07:27:39Z
58.14436,33.348785,32000,450,2026-04-20T07:27:41Z
58.147732,33.343651,32000,452,2026-04-20T07:27:43Z
58.150864,33.338303,32000,450,2026-04-20T07:27:45Z
58.154152,33.333172,32000,446,2026-04-20T07:27:47Z
58.157436,33.328186,32000,451,2026-04-20T07:27:49Z
58.160744,33.323063,32000,451,2026-04-20T07:27:51Z
58.164234,33.31802,32000,454,2026-04-20T07:27:53Z
58.16753,33.312923,32000,450,2026-04-20T07:27:55Z
58.17086,33.307835,32000,450,2026-04-20T07:27:57Z
58.174232,33.302761,32000,449,2026-04-20T07:27:59Z
58.177456,33.297501,32000,450,2026-04-20T07:28:01Z
