lat,lon,Altitude,Speed,UTC
56.108601,36.346859,24175,395,2026-04-21T07:00:52Z
56.108894,36.339882,24225,394,2026-04-21T07:00:54Z
56.10931,36.331646,24275,398,2026-04-21T07:00:56Z
56.109573,36.325779,24325,402,2026-04-21T07:00:58Z
56.109921,36.318947,24400,406,2026-04-21T07:01:01Z
56.110283,36.311161,24450,399,2026-04-21T07:01:03Z
56.110542,36.304127,24525,392,2026-04-21T07:01:05Z
56.110847,36.296207,24600,393,2026-04-21T07:01:07Z
56.111141,36.289501,24675,396,2026-04-21T07:01:09Z
56.114975,36.196888,25525,399,2026-04-21T07:01:38Z
56.115242,36.189232,25550,403,2026-04-21T07:01:40Z
56.115494,36.18285,25600,401,2026-04-21T07:01:42Z
56.115784,36.175938,25650,396,2026-04-21T07:01:44Z
56.116058,36.16893,25700,399,2026-04-21T07:01:46Z
56.116356,36.162136,25750,405,2026-04-21T07:01:48Z
56.116638,36.155594,25800,406,2026-04-21T07:01:50Z
56.116905,36.147556,25850,403,2026-04-21T07:01:52Z
56.120815,36.040806,26650,170,2026-04-21T07:02:25Z
56.123199,35.996353,26900,411,2026-04-21T07:02:38Z
56.123997,35.989086,26925,411,2026-04-21T07:02:40Z
56.125156,35.980682,26925,411,2026-04-21T07:02:42Z
56.12624,35.974541,26950,411,2026-04-21T07:02:44Z
56.127544,35.967457,26975,418,2026-04-21T07:02:47Z
56.129158,35.959808,27000,419,2026-04-21T07:02:49Z
56.130688,35.953556,27025,414,2026-04-21T07:02:51Z
56.132553,35.946815,27050,210,2026-04-21T07:02:53Z
56.134624,35.940666,27075,424,2026-04-21T07:02:55Z
56.136734,35.933784,27125,421,2026-04-21T07:02:58Z
56.139473,35.926643,27150,416,2026-04-21T07:03:00Z
56.141781,35.920841,27175,409,2026-04-21T07:03:02Z
56.143791,35.91597,27200,404,2026-04-21T07:03:04Z
56.146545,35.910023,27225,404,2026-04-21T07:03:06Z
56.149544,35.904125,27250,407,2026-04-21T07:03:09Z
56.152222,35.899067,27275,416,2026-04-21T07:03:11Z
56.155392,35.893768,27300,417,2026-04-21T07:03:13Z
56.158707,35.888676,27325,416,2026-04-21T07:03:15Z
56.161938,35.883717,27350,414,2026-04-21T07:03:17Z
56.164505,35.880806,27375,451,2026-04-21T07:03:19Z
56.168282,35.876217,27400,419,2026-04-21T07:03:21Z
56.171478,35.872623,27425,413,2026-04-21T07:03:23Z
56.174786,35.868839,27450,411,2026-04-21T07:03:25Z
56.178581,35.864708,27475,405,2026-04-21T07:03:28Z
56.182629,35.860401,27500,423,2026-04-21T07:03:30Z
56.18581,35.856747,27525,418,2026-04-21T07:03:32Z
56.189861,35.852264,27550,422,2026-04-21T07:03:35Z
56.193333,35.848381,27575,427,2026-04-21T07:03:37Z
56.197609,35.843254,27600,423,2026-04-21T07:03:39Z
56.200825,35.839687,27625,416,2026-04-21T07:03:41Z
56.204601,35.835541,27650,415,2026-04-21T07:03:44Z
56.208092,35.831577,27700,417,2026-04-21T07:03:46Z
56.211346,35.8279,27700,422,2026-04-21T07:03:48Z
56.215305,35.823349,27725,280,2026-04-21T07:03:50Z
56.218632,35.819378,27750,426,2026-04-21T07:03:52Z
56.221752,35.815773,27775,418,2026-04-21T07:03:54Z
56.226013,35.81118,27800,290,2026-04-21T07:03:56Z
56.229195,35.807423,27825,270,2026-04-21T07:03:59Z
56.233574,35.802273,27825,425,2026-04-21T07:04:01Z
56.236217,35.799263,27850,421,2026-04-21T07:04:03Z
56.240303,35.794628,27875,422,2026-04-21T07:04:05Z
56.243652,35.790562,27900,422,2026-04-21T07:04:07Z
56.246937,35.786774,27925,260,2026-04-21T07:04:09Z
56.250626,35.782478,27950,445,2026-04-21T07:04:11Z
56.25441,35.777958,27950,445,2026-04-21T07:04:14Z
56.258633,35.77309,27975,434,2026-04-21T07:04:16Z
56.262081,35.768776,28000,280,2026-04-21T07:04:18Z
56.264748,35.765953,28025,410,2026-04-21T07:04:20Z
56.268543,35.761761,28050,230,2026-04-21T07:04:22Z
56.272339,35.757019,28100,370,2026-04-21T07:04:24Z
56.275639,35.753136,28150,442,2026-04-21T07:04:26Z
56.279385,35.748455,28200,442,2026-04-21T07:04:28Z
56.283043,35.744457,28250,320,2026-04-21T07:04:31Z
56.285854,35.740715,28300,150,2026-04-21T07:04:33Z
56.289383,35.736744,28350,190,2026-04-21T07:04:35Z
56.292839,35.732422,28425,433,2026-04-21T07:04:37Z
56.296314,35.728374,28500,340,2026-04-21T07:04:39Z
56.300182,35.723591,28575,443,2026-04-21T07:04:41Z
56.3036,35.719963,28625,260,2026-04-21T07:04:43Z
56.307472,35.715275,28675,427,2026-04-21T07:04:45Z
56.310661,35.711456,28725,423,2026-04-21T07:04:47Z
56.314213,35.707245,28775,260,2026-04-21T07:04:50Z
56.318264,35.702057,28825,434,2026-04-21T07:04:52Z
56.321243,35.698551,28850,250,2026-04-21T07:04:54Z
56.324734,35.694618,28875,442,2026-04-21T07:04:56Z
56.328064,35.6903,28925,240,2026-04-21T07:04:58Z
56.332485,35.68568,28975,421,2026-04-21T07:05:00Z
56.335808,35.681541,29000,310,2026-04-21T07:05:02Z
56.339264,35.677731,29025,438,2026-04-21T07:05:05Z
56.342964,35.673187,29075,425,2026-04-21T07:05:07Z
56.345787,35.66964,29100,429,2026-04-21T07:05:09Z
56.349743,35.664696,29150,439,2026-04-21T07:05:11Z
56.354359,35.659164,29200,300,2026-04-21T07:05:13Z
56.358524,35.654316,29225,440,2026-04-21T07:05:15Z
56.360706,35.651619,29275,220,2026-04-21T07:05:18Z
56.36385,35.647949,29300,437,2026-04-21T07:05:20Z
56.367882,35.643036,29325,443,2026-04-21T07:05:22Z
56.372204,35.638039,29375,440,2026-04-21T07:05:24Z
56.375366,35.634384,29400,435,2026-04-21T07:05:26Z
56.379059,35.629974,29450,429,2026-04-21T07:05:29Z
56.382504,35.625996,29475,424,2026-04-21T07:05:31Z
56.385456,35.622375,29500,100,2026-04-21T07:05:33Z
56.389622,35.617779,29550,300,2026-04-21T07:05:35Z
56.393879,35.612362,29575,410,2026-04-21T07:05:37Z
56.396637,35.609367,29625,427,2026-04-21T07:05:39Z
56.400234,35.604153,29650,240,2026-04-21T07:05:42Z
56.403812,35.600254,29675,270,2026-04-21T07:05:44Z
56.408222,35.595036,29700,434,2026-04-21T07:05:46Z
56.412537,35.590298,29750,431,2026-04-21T07:05:49Z
56.415989,35.585964,29775,432,2026-04-21T07:05:51Z
56.420521,35.580727,29800,436,2026-04-21T07:05:53Z
56.424484,35.576267,29850,441,2026-04-21T07:05:56Z
56.427334,35.57251,29875,441,2026-04-21T07:05:58Z
56.431156,35.568668,29900,220,2026-04-21T07:06:00Z
56.434727,35.563408,29925,120,2026-04-21T07:06:02Z
56.439114,35.558994,29950,433,2026-04-21T07:06:04Z
56.442474,35.554832,29950,435,2026-04-21T07:06:07Z
56.445961,35.550545,29950,438,2026-04-21T07:06:09Z
56.449608,35.546398,29975,434,2026-04-21T07:06:11Z
56.454239,35.540558,29975,438,2026-04-21T07:06:13Z
56.45734,35.536758,29975,437,2026-04-21T07:06:15Z
56.460247,35.533291,29975,438,2026-04-21T07:06:17Z
56.464172,35.528675,29975,440,2026-04-21T07:06:19Z
56.467644,35.524788,30000,435,2026-04-21T07:06:22Z
56.471012,35.520958,30000,435,2026-04-21T07:06:24Z
56.47456,35.516693,30000,434,2026-04-21T07:06:26Z
56.478275,35.512218,30000,433,2026-04-21T07:06:28Z
56.482735,35.506996,30000,433,2026-04-21T07:06:30Z
56.486149,35.502911,30000,438,2026-04-21T07:06:32Z
56.539906,35.438904,30000,432,2026-04-21T07:07:05Z
56.554798,35.420773,30000,290,2026-04-21T07:07:13Z
56.558468,35.417118,30025,435,2026-04-21T07:07:16Z
56.562943,35.412018,30025,430,2026-04-21T07:07:18Z
56.565022,35.409336,30000,436,2026-04-21T07:07:20Z
56.568897,35.404335,30000,423,2026-04-21T07:07:22Z
56.572636,35.399807,30025,419,2026-04-21T07:07:24Z
56.575764,35.39608,30000,426,2026-04-21T07:07:26Z
56.579319,35.391624,30000,430,2026-04-21T07:07:28Z
56.582954,35.387493,30025,430,2026-04-21T07:07:31Z
56.586555,35.383308,30000,435,2026-04-21T07:07:33Z
56.590092,35.379288,30000,432,2026-04-21T07:07:35Z
56.593452,35.375103,30000,429,2026-04-21T07:07:37Z
56.597244,35.370361,30000,433,2026-04-21T07:07:39Z
56.600544,35.366245,30000,430,2026-04-21T07:07:41Z
56.603691,35.362484,30000,180,2026-04-21T07:07:43Z
56.607681,35.357464,30000,423,2026-04-21T07:07:46Z
56.611027,35.353348,30000,425,2026-04-21T07:07:48Z
56.61475,35.348961,30000,427,2026-04-21T07:07:50Z
56.617935,35.345238,30000,430,2026-04-21T07:07:52Z
56.622478,35.339821,30000,400,2026-04-21T07:07:54Z
56.625309,35.33683,30000,441,2026-04-21T07:07:56Z
56.628857,35.332436,30000,210,2026-04-21T07:07:59Z
56.632374,35.32793,30000,418,2026-04-21T07:08:01Z
56.636467,35.322994,30000,310,2026-04-21T07:08:03Z
56.640068,35.318504,30000,429,2026-04-21T07:08:05Z
56.643021,35.314697,30000,428,2026-04-21T07:08:07Z
56.646851,35.31012,30000,427,2026-04-21T07:08:09Z
56.650848,35.305183,30000,426,2026-04-21T07:08:12Z
56.653671,35.302105,30000,426,2026-04-21T07:08:14Z
56.657501,35.297085,30000,427,2026-04-21T07:08:16Z
56.661186,35.292923,30000,432,2026-04-21T07:08:18Z
56.665131,35.288334,30000,431,2026-04-21T07:08:20Z
56.668476,35.28426,30000,426,2026-04-21T07:08:23Z
56.671803,35.280197,30000,425,2026-04-21T07:08:25Z
56.675415,35.275833,30000,423,2026-04-21T07:08:27Z
56.678329,35.272144,30000,220,2026-04-21T07:08:29Z
56.682789,35.268288,30000,330,2026-04-21T07:08:31Z
56.685329,35.264091,30000,150,2026-04-21T07:08:33Z
56.688873,35.259827,30000,426,2026-04-21T07:08:35Z
56.692429,35.25536,30000,426,2026-04-21T07:08:37Z
56.69611,35.251125,30000,320,2026-04-21T07:08:39Z
56.699657,35.246223,29975,425,2026-04-21T07:08:42Z
56.702908,35.242245,29975,160,2026-04-21T07:08:44Z
56.706661,35.237797,29975,433,2026-04-21T07:08:46Z
56.710041,35.233822,29975,200,2026-04-21T07:08:48Z
56.713451,35.229546,29975,427,2026-04-21T07:08:50Z
56.716888,35.22543,29975,427,2026-04-21T07:08:52Z
56.720192,35.221214,29975,431,2026-04-21T07:08:54Z
56.723774,35.21714,29975,430,2026-04-21T07:08:56Z
56.727345,35.21315,29975,424,2026-04-21T07:08:58Z
56.730396,35.209011,29975,423,2026-04-21T07:09:01Z
56.734329,35.204048,29975,250,2026-04-21T07:09:03Z
56.737598,35.200146,29975,424,2026-04-21T07:09:05Z
56.741207,35.196022,29975,431,2026-04-21T07:09:07Z
56.745071,35.19149,29975,429,2026-04-21T07:09:09Z
56.748402,35.187183,29975,423,2026-04-21T07:09:11Z
56.751614,35.182617,29975,280,2026-04-21T07:09:14Z
56.755238,35.178551,29975,429,2026-04-21T07:09:16Z
56.758648,35.174149,29975,240,2026-04-21T07:09:18Z
56.762367,35.169865,29975,230,2026-04-21T07:09:20Z
56.765682,35.165932,29975,424,2026-04-21T07:09:22Z
56.769527,35.161041,29975,290,2026-04-21T07:09:24Z
56.772919,35.157398,29975,280,2026-04-21T07:09:26Z
56.776363,35.153103,29975,418,2026-04-21T07:09:29Z
56.779644,35.148918,29975,426,2026-04-21T07:09:31Z
56.783096,35.144806,29975,427,2026-04-21T07:09:33Z
56.786598,35.14061,29975,429,2026-04-21T07:09:35Z
56.790424,35.136333,29975,437,2026-04-21T07:09:37Z
56.793724,35.132458,29975,427,2026-04-21T07:09:39Z
56.797386,35.127552,29975,425,2026-04-21T07:09:41Z
56.80069,35.123283,29975,423,2026-04-21T07:09:43Z
56.804195,35.11903,29975,423,2026-04-21T07:09:46Z
56.807465,35.115208,29975,428,2026-04-21T07:09:48Z
56.811226,35.110847,29975,432,2026-04-21T07:09:50Z
56.814548,35.107037,29975,430,2026-04-21T07:09:52Z
56.81834,35.102409,29975,430,2026-04-21T07:09:54Z
56.822216,35.09729,29975,422,2026-04-21T07:09:56Z
56.824917,35.093643,29975,260,2026-04-21T07:09:58Z
56.82819,35.088886,29975,200,2026-04-21T07:10:00Z
56.832291,35.085052,29975,270,2026-04-21T07:10:02Z
56.835056,35.081318,29975,416,2026-04-21T07:10:04Z
56.838486,35.077171,29975,140,2026-04-21T07:10:06Z
56.842743,35.072155,29975,431,2026-04-21T07:10:09Z
56.845238,35.069099,29975,430,2026-04-21T07:10:11Z
56.848549,35.065121,29975,428,2026-04-21T07:10:13Z
56.851982,35.06105,29975,431,2026-04-21T07:10:15Z
56.855743,35.056499,29975,428,2026-04-21T07:10:17Z
56.859047,35.052349,29975,427,2026-04-21T07:10:19Z
56.862621,35.047848,29975,427,2026-04-21T07:10:21Z
56.865749,35.043911,30000,426,2026-04-21T07:10:23Z
56.869747,35.038837,30000,425,2026-04-21T07:10:26Z
56.873074,35.034718,30000,426,2026-04-21T07:10:28Z
56.876408,35.030647,30000,427,2026-04-21T07:10:30Z
56.926311,34.969479,30000,428,2026-04-21T07:11:00Z
56.957825,34.930767,30025,429,2026-04-21T07:11:19Z
56.960609,34.927166,30025,426,2026-04-21T07:11:21Z
56.964031,34.922806,30025,424,2026-04-21T07:11:23Z
56.967239,34.91885,30025,424,2026-04-21T07:11:25Z
56.970921,34.914352,30025,427,2026-04-21T07:11:27Z
56.974495,34.910069,30025,429,2026-04-21T07:11:29Z
56.978157,34.905651,30025,429,2026-04-21T07:11:32Z
56.981731,34.90123,30025,427,2026-04-21T07:11:34Z
56.985134,34.896873,30025,427,2026-04-21T07:11:36Z
56.988308,34.892799,30025,423,2026-04-21T07:11:38Z
56.99231,34.887844,30025,425,2026-04-21T07:11:40Z
56.999229,34.879841,30025,431,2026-04-21T07:11:45Z
57.012741,34.862457,30025,427,2026-04-21T07:11:53Z
57.016113,34.858406,30025,428,2026-04-21T07:11:55Z
57.020252,34.853725,30025,240,2026-04-21T07:11:57Z
57.023537,34.849518,30025,429,2026-04-21T07:12:00Z
57.027054,34.844963,30025,220,2026-04-21T07:12:02Z
57.030422,34.840439,30025,426,2026-04-21T07:12:04Z
57.033825,34.836109,30025,250,2026-04-21T07:12:06Z
57.038521,34.830605,30025,370,2026-04-21T07:12:08Z
57.041092,34.827522,30025,170,2026-04-21T07:12:10Z
57.044727,34.823071,30025,220,2026-04-21T07:12:13Z
57.048405,34.818516,30025,433,2026-04-21T07:12:15Z
57.051815,34.814236,30000,230,2026-04-21T07:12:17Z
57.055065,34.810196,30000,428,2026-04-21T07:12:19Z
57.058857,34.804958,30000,270,2026-04-21T07:12:21Z
57.062229,34.800797,30000,270,2026-04-21T07:12:23Z
57.065777,34.796803,30000,430,2026-04-21T07:12:25Z
57.069435,34.792366,30000,417,2026-04-21T07:12:27Z
57.073414,34.78746,30000,430,2026-04-21T07:12:30Z
57.077251,34.78265,30000,427,2026-04-21T07:12:32Z
57.07946,34.779655,30000,160,2026-04-21T07:12:34Z
57.083195,34.775318,30000,220,2026-04-21T07:12:36Z
57.087452,34.768768,30000,360,2026-04-21T07:12:38Z
57.09034,34.765984,30000,413,2026-04-21T07:12:41Z
57.095703,34.759377,30000,230,2026-04-21T07:12:44Z
57.099445,34.754391,30000,423,2026-04-21T07:12:46Z
57.104137,34.748634,30000,427,2026-04-21T07:12:48Z
57.107525,34.744312,30000,427,2026-04-21T07:12:51Z
57.110451,34.74073,30000,270,2026-04-21T07:12:53Z
57.114178,34.736317,30000,432,2026-04-21T07:12:55Z
57.117332,34.732243,30000,427,2026-04-21T07:12:57Z
57.121296,34.727295,30000,427,2026-04-21T07:12:59Z
57.124344,34.723549,30000,429,2026-04-21T07:13:01Z
57.128063,34.718891,30000,429,2026-04-21T07:13:04Z
57.131454,34.71468,30000,428,2026-04-21T07:13:06Z
57.134869,34.709743,30000,270,2026-04-21T07:13:08Z
57.138165,34.706177,30025,423,2026-04-21T07:13:10Z
57.142311,34.701038,30025,426,2026-04-21T07:13:12Z
57.145725,34.696735,30025,428,2026-04-21T07:13:14Z
57.149471,34.692226,30025,270,2026-04-21T07:13:16Z
57.153614,34.687374,30025,370,2026-04-21T07:13:19Z
57.156704,34.683502,30025,290,2026-04-21T07:13:21Z
57.159592,34.679165,30025,467,2026-04-21T07:13:23Z
57.163387,34.67466,30025,160,2026-04-21T07:13:25Z
57.166901,34.670353,30025,430,2026-04-21T07:13:27Z
57.170341,34.665863,30025,425,2026-04-21T07:13:29Z
57.173634,34.661842,30025,427,2026-04-21T07:13:32Z
57.177166,34.65765,30025,427,2026-04-21T07:13:34Z
57.180805,34.653172,30025,424,2026-04-21T07:13:36Z
57.184486,34.648403,30025,423,2026-04-21T07:13:38Z
57.187393,34.644573,30025,422,2026-04-21T07:13:40Z
57.190746,34.640324,30025,425,2026-04-21T07:13:42Z
57.19511,34.635262,30025,260,2026-04-21T07:13:44Z
57.198044,34.631298,30025,180,2026-04-21T07:13:47Z
57.201492,34.626995,30000,425,2026-04-21T07:13:49Z
57.205002,34.622444,30000,290,2026-04-21T07:13:51Z
57.20805,34.618389,30000,280,2026-04-21T07:13:53Z
57.211926,34.613953,30000,260,2026-04-21T07:13:55Z
57.215237,34.609871,30000,426,2026-04-21T07:13:57Z
57.218899,34.605541,30000,230,2026-04-21T07:13:59Z
57.221836,34.601681,30000,435,2026-04-21T07:14:01Z
57.225693,34.59687,29975,426,2026-04-21T07:14:03Z
57.229053,34.592407,29975,424,2026-04-21T07:14:05Z
57.232346,34.588036,30000,425,2026-04-21T07:14:08Z
57.235977,34.583412,29975,428,2026-04-21T07:14:10Z
57.239368,34.579353,30000,90,2026-04-21T07:14:12Z
57.242893,34.575161,30000,130,2026-04-21T07:14:14Z
57.246967,34.570122,30000,300,2026-04-21T07:14:16Z
57.249657,34.566448,30000,419,2026-04-21T07:14:18Z
57.253639,34.561417,30000,426,2026-04-21T07:14:20Z
57.258987,34.55481,30000,240,2026-04-21T07:14:24Z
57.263821,34.548943,30000,500,2026-04-21T07:14:26Z
57.265614,34.546875,30025,449,2026-04-21T07:14:28Z
57.270481,34.540707,30025,500,2026-04-21T07:14:30Z
57.27227,34.538425,30025,447,2026-04-21T07:14:32Z
57.276016,34.533619,30025,432,2026-04-21T07:14:34Z
57.279064,34.529636,30025,427,2026-04-21T07:14:36Z
57.283112,34.524445,30025,426,2026-04-21T07:14:38Z
57.286366,34.520256,30025,425,2026-04-21T07:14:40Z
57.289364,34.51635,30025,220,2026-04-21T07:14:43Z
57.293034,34.511791,30025,426,2026-04-21T07:14:45Z
57.297203,34.506607,30025,426,2026-04-21T07:14:47Z
57.300365,34.502674,30025,427,2026-04-21T07:14:49Z
57.303875,34.498352,30025,430,2026-04-21T07:14:51Z
57.307259,34.494019,30050,260,2026-04-21T07:14:53Z
57.310436,34.490128,30050,447,2026-04-21T07:14:55Z
57.314701,34.484486,30050,300,2026-04-21T07:14:58Z
57.318066,34.480255,30050,408,2026-04-21T07:15:00Z
57.321712,34.475834,30025,425,2026-04-21T07:15:02Z
57.323917,34.472935,30025,160,2026-04-21T07:15:04Z
57.327625,34.468201,30050,442,2026-04-21T07:15:06Z
57.331341,34.463581,30025,90,2026-04-21T07:15:08Z
57.334145,34.459953,30025,70,2026-04-21T07:15:10Z
57.337959,34.45546,30025,443,2026-04-21T07:15:12Z
57.341587,34.450817,30025,429,2026-04-21T07:15:15Z
57.345337,34.446064,30025,210,2026-04-21T07:15:17Z
57.348427,34.442047,30025,434,2026-04-21T07:15:19Z
57.351879,34.437408,30025,423,2026-04-21T07:15:21Z
57.355423,34.433052,30025,230,2026-04-21T07:15:23Z
57.358192,34.429546,30025,372,2026-04-21T07:15:25Z
57.362396,34.424217,30000,406,2026-04-21T07:15:27Z
57.365273,34.42062,30000,402,2026-04-21T07:15:29Z
57.368855,34.416016,30000,415,2026-04-21T07:15:32Z
57.372307,34.411568,30000,424,2026-04-21T07:15:34Z
57.375816,34.407051,30000,429,2026-04-21T07:15:36Z
57.379204,34.402679,30000,427,2026-04-21T07:15:38Z
57.383114,34.397873,30000,420,2026-04-21T07:15:40Z
57.419018,34.351891,30000,200,2026-04-21T07:16:02Z
57.423145,34.346771,30000,190,2026-04-21T07:16:05Z
57.427063,34.341663,30000,439,2026-04-21T07:16:07Z
57.43063,34.337055,30000,438,2026-04-21T07:16:09Z
57.433758,34.333141,30000,290,2026-04-21T07:16:11Z
57.437008,34.329021,30000,270,2026-04-21T07:16:13Z
57.440372,34.324852,30000,340,2026-04-21T07:16:15Z
57.443699,34.320217,30000,330,2026-04-21T07:16:17Z
57.447018,34.316189,30000,310,2026-04-21T07:16:19Z
57.451946,34.310089,30000,409,2026-04-21T07:16:22Z
57.455875,34.305107,30000,370,2026-04-21T07:16:24Z
57.457581,34.302689,30000,110,2026-04-21T07:16:26Z
57.461525,34.29797,30000,260,2026-04-21T07:16:28Z
57.464783,34.293751,30000,430,2026-04-21T07:16:31Z
57.468124,34.289349,30000,431,2026-04-21T07:16:33Z
57.471729,34.284748,30000,429,2026-04-21T07:16:35Z
57.475178,34.280277,30000,428,2026-04-21T07:16:37Z
57.47842,34.276192,30000,426,2026-04-21T07:16:39Z
57.481789,34.271873,30000,424,2026-04-21T07:16:41Z
57.484852,34.267864,30000,416,2026-04-21T07:16:43Z
57.487625,34.264332,30000,405,2026-04-21T07:16:45Z
57.491058,34.259811,30000,412,2026-04-21T07:16:47Z
57.494598,34.255219,30000,424,2026-04-21T07:16:49Z
57.497993,34.250786,30000,433,2026-04-21T07:16:51Z
57.50222,34.245701,30000,370,2026-04-21T07:16:53Z
57.505711,34.241333,30000,370,2026-04-21T07:16:56Z
