lat,lon,Altitude,Speed,UTC
56.299488,36.262955,20050,402,2026-04-07T07:04:41Z
56.301781,36.258801,20100,160,2026-04-07T07:04:44Z
56.30468,36.252914,20200,402,2026-04-07T07:04:46Z
56.308079,36.246174,20250,411,2026-04-07T07:04:48Z
56.310947,36.240494,20350,200,2026-04-07T07:04:51Z
56.313599,36.235207,20400,130,2026-04-07T07:04:53Z
56.318413,36.22554,20500,350,2026-04-07T07:04:56Z
56.321514,36.219563,20550,340,2026-04-07T07:04:59Z
56.32457,36.2136,20625,413,2026-04-07T07:05:01Z
56.326462,36.209999,20675,405,2026-04-07T07:05:03Z
56.33017,36.202648,20750,414,2026-04-07T07:05:05Z
56.33234,36.198242,20800,413,2026-04-07T07:05:07Z
56.335815,36.191311,20875,440,2026-04-07T07:05:10Z
56.338173,36.186901,20950,402,2026-04-07T07:05:12Z
56.341255,36.180561,21025,413,2026-04-07T07:05:14Z
56.344036,36.17532,21075,416,2026-04-07T07:05:16Z
56.347759,36.167351,21150,430,2026-04-07T07:05:19Z
56.349709,36.164223,21225,200,2026-04-07T07:05:21Z
56.352802,36.158081,21300,190,2026-04-07T07:05:23Z
56.354832,36.153961,21375,430,2026-04-07T07:05:25Z
56.360249,36.143482,21550,420,2026-04-07T07:05:29Z
56.365993,36.138741,21600,220,2026-04-07T07:05:32Z
56.370392,36.128727,21725,320,2026-04-07T07:05:35Z
56.372234,36.122131,21775,240,2026-04-07T07:05:37Z
56.374878,36.118179,21825,250,2026-04-07T07:05:39Z
56.377022,36.111168,21875,405,2026-04-07T07:05:42Z
56.379677,36.104568,21950,350,2026-04-07T07:05:44Z
56.383575,36.098335,22000,420,2026-04-07T07:05:46Z
56.385658,36.095127,22025,250,2026-04-07T07:05:48Z
56.388664,36.088497,22100,320,2026-04-07T07:05:50Z
56.391068,36.083134,22175,417,2026-04-07T07:05:53Z
56.395432,36.07719,22225,320,2026-04-07T07:05:55Z
56.397598,36.069592,22275,260,2026-04-07T07:05:58Z
56.400074,36.063953,22325,398,2026-04-07T07:06:00Z
56.404224,36.0564,22425,210,2026-04-07T07:06:03Z
56.406509,36.052101,22475,240,2026-04-07T07:06:05Z
56.409286,36.046265,22525,270,2026-04-07T07:06:07Z
56.41201,36.040913,22575,260,2026-04-07T07:06:09Z
56.41465,36.035793,22600,397,2026-04-07T07:06:11Z
56.4174,36.030361,22675,407,2026-04-07T07:06:13Z
56.420143,36.024841,22725,415,2026-04-07T07:06:15Z
56.42337,36.018349,22800,418,2026-04-07T07:06:18Z
56.426163,36.013134,22850,382,2026-04-07T07:06:20Z
56.429108,36.006824,22900,420,2026-04-07T07:06:22Z
56.431721,36.002071,22950,230,2026-04-07T07:06:24Z
56.434635,35.99688,23025,414,2026-04-07T07:06:26Z
56.437153,35.991116,23075,416,2026-04-07T07:06:28Z
56.440754,35.984211,23125,290,2026-04-07T07:06:30Z
56.442898,35.978844,23175,240,2026-04-07T07:06:32Z
56.44577,35.974354,23250,419,2026-04-07T07:06:35Z
56.448452,35.969074,23300,421,2026-04-07T07:06:37Z
56.452038,35.964237,23350,310,2026-04-07T07:06:39Z
56.455257,35.958523,23400,290,2026-04-07T07:06:41Z
56.456738,35.951469,23450,230,2026-04-07T07:06:43Z
56.460522,35.948307,23500,320,2026-04-07T07:06:45Z
56.463665,35.941151,23550,250,2026-04-07T07:06:47Z
56.467453,35.932644,23625,210,2026-04-07T07:06:50Z
56.469154,35.927124,23650,230,2026-04-07T07:06:52Z
56.471992,35.920776,23725,423,2026-04-07T07:06:55Z
56.475605,35.915092,23775,330,2026-04-07T07:06:57Z
56.477642,35.909084,23825,300,2026-04-07T07:06:59Z
56.481697,35.900173,23900,370,2026-04-07T07:07:01Z
56.486912,35.891777,24025,240,2026-04-07T07:07:06Z
56.48896,35.884621,24100,439,2026-04-07T07:07:08Z
56.493053,35.875095,24175,580,2026-04-07T07:07:10Z
56.495644,35.872978,24250,250,2026-04-07T07:07:12Z
56.496628,35.867405,24325,240,2026-04-07T07:07:14Z
56.499668,35.860928,24400,270,2026-04-07T07:07:16Z
56.504288,35.854572,24475,500,2026-04-07T07:07:19Z
56.505959,35.850983,24525,240,2026-04-07T07:07:21Z
56.508423,35.844696,24575,270,2026-04-07T07:07:23Z
56.510941,35.836327,24650,428,2026-04-07T07:07:25Z
56.513184,35.830727,24700,425,2026-04-07T07:07:27Z
56.516815,35.825684,24725,220,2026-04-07T07:07:29Z
56.519787,35.820076,24775,280,2026-04-07T07:07:32Z
56.522251,35.815575,24825,250,2026-04-07T07:07:34Z
56.523773,35.806622,24875,430,2026-04-07T07:07:36Z
56.528343,35.801086,24950,130,2026-04-07T07:07:39Z
56.529789,35.793579,25000,240,2026-04-07T07:07:41Z
56.532394,35.788284,25050,443,2026-04-07T07:07:43Z
56.536362,35.782681,25100,270,2026-04-07T07:07:45Z
56.538349,35.7752,25150,436,2026-04-07T07:07:48Z
56.541569,35.769184,25200,434,2026-04-07T07:07:50Z
56.544857,35.76416,25225,380,2026-04-07T07:07:52Z
56.547577,35.757668,25250,400,2026-04-07T07:07:54Z
56.548916,35.752396,25275,230,2026-04-07T07:07:56Z
56.553761,35.743046,25325,230,2026-04-07T07:07:59Z
56.557442,35.736965,25350,460,2026-04-07T07:08:01Z
56.55814,35.731602,25375,160,2026-04-07T07:08:03Z
56.561401,35.724747,25400,360,2026-04-07T07:08:06Z
56.565731,35.714417,25475,210,2026-04-07T07:08:09Z
56.568718,35.708164,25525,438,2026-04-07T07:08:12Z
56.572651,35.701427,25575,390,2026-04-07T07:08:14Z
56.57431,35.696102,25625,427,2026-04-07T07:08:16Z
56.576622,35.68935,25675,270,2026-04-07T07:08:18Z
56.579357,35.683346,25700,210,2026-04-07T07:08:20Z
56.582855,35.676575,25750,300,2026-04-07T07:08:23Z
56.585777,35.669651,25800,220,2026-04-07T07:08:25Z
56.588314,35.664902,25825,427,2026-04-07T07:08:27Z
56.593414,35.653481,25900,452,2026-04-07T07:08:31Z
56.595322,35.649025,25925,449,2026-04-07T07:08:33Z
56.598415,35.642731,25975,436,2026-04-07T07:08:35Z
56.601036,35.636677,26000,436,2026-04-07T07:08:37Z
56.603928,35.630535,26025,280,2026-04-07T07:08:39Z
56.606781,35.624241,26050,439,2026-04-07T07:08:42Z
56.610184,35.617023,26075,445,2026-04-07T07:08:44Z
56.613079,35.609783,26100,380,2026-04-07T07:08:46Z
56.615395,35.604946,26125,310,2026-04-07T07:08:48Z
56.618271,35.59898,26150,441,2026-04-07T07:08:50Z
56.620934,35.593132,26175,443,2026-04-07T07:08:52Z
56.623718,35.587212,26200,446,2026-04-07T07:08:55Z
56.627079,35.579849,26250,444,2026-04-07T07:08:57Z
56.629879,35.573479,26275,444,2026-04-07T07:08:59Z
56.632423,35.567738,26300,230,2026-04-07T07:09:01Z
56.635033,35.562016,26350,434,2026-04-07T07:09:03Z
56.637672,35.555935,26375,444,2026-04-07T07:09:05Z
56.640457,35.549828,26425,448,2026-04-07T07:09:08Z
56.643356,35.543835,26450,449,2026-04-07T07:09:10Z
56.647774,35.534538,26525,170,2026-04-07T07:09:13Z
56.650417,35.528534,26550,290,2026-04-07T07:09:15Z
56.653175,35.521626,26600,447,2026-04-07T07:09:17Z
56.656788,35.515007,26625,150,2026-04-07T07:09:19Z
56.659576,35.510056,26675,448,2026-04-07T07:09:22Z
56.662216,35.503578,26725,250,2026-04-07T07:09:24Z
56.666946,35.494297,26775,300,2026-04-07T07:09:27Z
56.669086,35.48682,26825,300,2026-04-07T07:09:29Z
56.672935,35.481663,26850,230,2026-04-07T07:09:31Z
56.675522,35.475773,26900,160,2026-04-07T07:09:33Z
56.677811,35.469284,26975,190,2026-04-07T07:09:36Z
56.680943,35.46244,27025,270,2026-04-07T07:09:38Z
56.684147,35.456814,27100,180,2026-04-07T07:09:40Z
56.686867,35.450447,27150,260,2026-04-07T07:09:42Z
56.688877,35.44278,27250,310,2026-04-07T07:09:44Z
56.692116,35.437286,27300,320,2026-04-07T07:09:46Z
56.695271,35.429371,27400,340,2026-04-07T07:09:48Z
56.697571,35.424156,27475,452,2026-04-07T07:09:51Z
56.700237,35.419289,27525,160,2026-04-07T07:09:53Z
56.703037,35.412361,27600,290,2026-04-07T07:09:55Z
56.705639,35.406921,27675,210,2026-04-07T07:09:57Z
56.70895,35.401035,27725,360,2026-04-07T07:09:59Z
56.710651,35.394627,27775,438,2026-04-07T07:10:01Z
56.713734,35.389275,27800,270,2026-04-07T07:10:03Z
56.716499,35.382145,27850,210,2026-04-07T07:10:05Z
56.719131,35.375404,27875,300,2026-04-07T07:10:07Z
56.721905,35.369293,27875,320,2026-04-07T07:10:09Z
56.724823,35.363564,27900,140,2026-04-07T07:10:12Z
56.727966,35.357094,27925,310,2026-04-07T07:10:14Z
56.730591,35.350609,27950,451,2026-04-07T07:10:16Z
56.733318,35.344711,27975,448,2026-04-07T07:10:18Z
56.736053,35.338528,28000,250,2026-04-07T07:10:20Z
56.738823,35.332752,28050,260,2026-04-07T07:10:22Z
56.741653,35.32634,28100,300,2026-04-07T07:10:24Z
56.744598,35.31987,28125,300,2026-04-07T07:10:27Z
56.747322,35.313278,28175,330,2026-04-07T07:10:29Z
56.750618,35.306427,28250,457,2026-04-07T07:10:31Z
56.753494,35.300449,28300,300,2026-04-07T07:10:33Z
56.755959,35.294121,28350,220,2026-04-07T07:10:35Z
56.75893,35.288143,28375,180,2026-04-07T07:10:38Z
56.761974,35.282066,28450,260,2026-04-07T07:10:40Z
56.76469,35.275799,28500,230,2026-04-07T07:10:42Z
56.767727,35.268612,28550,350,2026-04-07T07:10:44Z
56.770748,35.264881,28600,240,2026-04-07T07:10:46Z
56.772755,35.257668,28650,310,2026-04-07T07:10:48Z
56.775684,35.250805,28700,360,2026-04-07T07:10:50Z
56.777935,35.243511,28725,310,2026-04-07T07:10:52Z
56.78091,35.238621,28775,240,2026-04-07T07:10:54Z
56.784531,35.230892,28825,455,2026-04-07T07:10:57Z
56.786896,35.225266,28850,270,2026-04-07T07:10:59Z
56.790062,35.218636,28875,250,2026-04-07T07:11:01Z
56.7924,35.213234,28900,250,2026-04-07T07:11:03Z
56.795319,35.207062,28950,260,2026-04-07T07:11:05Z
56.798534,35.202076,28975,180,2026-04-07T07:11:07Z
56.801163,35.195732,29025,250,2026-04-07T07:11:09Z
56.803322,35.188938,29050,260,2026-04-07T07:11:12Z
56.806221,35.183586,29075,260,2026-04-07T07:11:14Z
56.809593,35.175327,29125,420,2026-04-07T07:11:16Z
56.811588,35.170681,29150,270,2026-04-07T07:11:18Z
56.814335,35.164352,29200,160,2026-04-07T07:11:20Z
56.81757,35.157196,29250,444,2026-04-07T07:11:22Z
56.820827,35.150463,29275,400,2026-04-07T07:11:24Z
56.823536,35.144157,29325,410,2026-04-07T07:11:27Z
56.826614,35.137257,29350,390,2026-04-07T07:11:29Z
56.828285,35.132301,29375,300,2026-04-07T07:11:31Z
56.831249,35.12722,29425,240,2026-04-07T07:11:33Z
56.833881,35.120087,29450,280,2026-04-07T07:11:35Z
56.836849,35.113365,29500,447,2026-04-07T07:11:37Z
56.83963,35.107544,29525,260,2026-04-07T07:11:39Z
56.842472,35.101978,29550,180,2026-04-07T07:11:42Z
56.844936,35.095356,29600,220,2026-04-07T07:11:44Z
56.847797,35.089245,29625,190,2026-04-07T07:11:46Z
56.850685,35.082211,29675,270,2026-04-07T07:11:48Z
56.853855,35.075878,29700,250,2026-04-07T07:11:50Z
56.856525,35.069901,29725,260,2026-04-07T07:11:53Z
56.859749,35.062828,29750,330,2026-04-07T07:11:55Z
56.861763,35.057636,29800,454,2026-04-07T07:11:57Z
56.865284,35.049088,29825,430,2026-04-07T07:11:59Z
56.868176,35.043644,29850,450,2026-04-07T07:12:01Z
56.871357,35.038822,29900,270,2026-04-07T07:12:03Z
56.874016,35.032726,29925,190,2026-04-07T07:12:05Z
56.876953,35.027359,29925,240,2026-04-07T07:12:07Z
56.879536,35.021107,29950,250,2026-04-07T07:12:10Z
56.883305,35.013733,29950,380,2026-04-07T07:12:12Z
56.886097,35.009235,29975,456,2026-04-07T07:12:14Z
56.890015,35.001148,29975,80,2026-04-07T07:12:17Z
56.893509,34.994083,29975,230,2026-04-07T07:12:19Z
56.89629,34.988148,30000,250,2026-04-07T07:12:21Z
56.899578,34.983761,30000,240,2026-04-07T07:12:23Z
56.901562,34.973175,30000,360,2026-04-07T07:12:26Z
56.906429,34.971359,30000,130,2026-04-07T07:12:28Z
56.909805,34.964401,30000,270,2026-04-07T07:12:30Z
56.913292,34.960911,30000,250,2026-04-07T07:12:32Z
56.917191,34.952332,30000,460,2026-04-07T07:12:34Z
56.919353,34.949112,30025,190,2026-04-07T07:12:37Z
56.922768,34.943272,30025,350,2026-04-07T07:12:39Z
56.926472,34.937317,30025,400,2026-04-07T07:12:41Z
56.929443,34.934177,30000,270,2026-04-07T07:12:43Z
56.932991,34.929192,30000,260,2026-04-07T07:12:45Z
56.936409,34.923584,30000,240,2026-04-07T07:12:47Z
56.940086,34.918701,30000,360,2026-04-07T07:12:49Z
56.951591,34.900501,30000,441,2026-04-07T07:12:56Z
56.963333,34.883705,30000,446,2026-04-07T07:13:04Z
56.968586,34.876846,30000,446,2026-04-07T07:13:07Z
56.975586,34.868519,30000,446,2026-04-07T07:13:11Z
57.031189,34.803925,30000,330,2026-04-07T07:13:43Z
57.041924,34.791542,30000,130,2026-04-07T07:13:50Z
57.045883,34.786575,30000,250,2026-04-07T07:13:52Z
57.049423,34.782333,30000,451,2026-04-07T07:13:54Z
57.052883,34.777824,30000,446,2026-04-07T07:13:56Z
57.056622,34.773327,30000,445,2026-04-07T07:13:58Z
57.060051,34.768936,30000,444,2026-04-07T07:14:00Z
57.063637,34.76479,30000,444,2026-04-07T07:14:02Z
57.067692,34.760246,30000,280,2026-04-07T07:14:04Z
57.071297,34.755611,30000,442,2026-04-07T07:14:06Z
57.074894,34.751308,30000,442,2026-04-07T07:14:09Z
57.078289,34.746632,30000,441,2026-04-07T07:14:11Z
57.082027,34.742092,30000,310,2026-04-07T07:14:13Z
57.085426,34.737743,30000,444,2026-04-07T07:14:15Z
57.089008,34.733707,30000,448,2026-04-07T07:14:17Z
57.093281,34.729134,30000,447,2026-04-07T07:14:19Z
57.096813,34.724014,30000,230,2026-04-07T07:14:22Z
57.100685,34.720047,30000,110,2026-04-07T07:14:24Z
57.104855,34.714912,30000,443,2026-04-07T07:14:26Z
57.108822,34.711514,30000,410,2026-04-07T07:14:28Z
57.111343,34.707333,30000,220,2026-04-07T07:14:30Z
57.115383,34.702145,30000,445,2026-04-07T07:14:32Z
57.119537,34.696953,30000,445,2026-04-07T07:14:35Z
57.123039,34.692585,30000,260,2026-04-07T07:14:37Z
57.126648,34.68782,30000,280,2026-04-07T07:14:39Z
57.130524,34.683369,30000,180,2026-04-07T07:14:41Z
57.134159,34.679131,30000,340,2026-04-07T07:14:43Z
57.137299,34.675915,30000,444,2026-04-07T07:14:45Z
57.141277,34.670895,30000,130,2026-04-07T07:14:47Z
57.14502,34.666389,30000,230,2026-04-07T07:14:50Z
57.148312,34.66214,30000,230,2026-04-07T07:14:52Z
57.152069,34.657585,30000,442,2026-04-07T07:14:54Z
57.160671,34.646854,30000,440,2026-04-07T07:14:58Z
57.164867,34.642197,30000,280,2026-04-07T07:15:01Z
57.168541,34.638096,30000,445,2026-04-07T07:15:03Z
57.172348,34.633785,30000,466,2026-04-07T07:15:05Z
57.17569,34.629677,30000,190,2026-04-07T07:15:08Z
57.179356,34.625122,30000,240,2026-04-07T07:15:10Z
57.18581,34.620232,30000,590,2026-04-07T07:15:12Z
57.18642,34.616432,30000,140,2026-04-07T07:15:14Z
57.19001,34.612434,30000,440,2026-04-07T07:15:16Z
57.193779,34.60704,30000,443,2026-04-07T07:15:18Z
57.197151,34.602757,30000,442,2026-04-07T07:15:20Z
57.201263,34.597744,30000,442,2026-04-07T07:15:22Z
57.20454,34.593517,30000,444,2026-04-07T07:15:25Z
57.208153,34.589272,30000,443,2026-04-07T07:15:27Z
57.212078,34.585827,30000,280,2026-04-07T07:15:29Z
57.218327,34.576962,30000,420,2026-04-07T07:15:32Z
57.221241,34.5737,30000,190,2026-04-07T07:15:34Z
57.224842,34.56937,30000,190,2026-04-07T07:15:36Z
57.229099,34.563957,30000,250,2026-04-07T07:15:38Z
57.23468,34.557274,30000,380,2026-04-07T07:15:42Z
57.238487,34.554222,30000,210,2026-04-07T07:15:44Z
57.243324,34.546989,30000,200,2026-04-07T07:15:47Z
57.257427,34.530754,30000,440,2026-04-07T07:15:54Z
57.262314,34.527138,30000,220,2026-04-07T07:15:56Z
57.266365,34.522503,30000,460,2026-04-07T07:15:58Z
57.268021,34.518585,30000,300,2026-04-07T07:16:00Z
57.270168,34.512829,30000,260,2026-04-07T07:16:03Z
57.274006,34.510391,30000,40,2026-04-07T07:16:05Z
57.277512,34.506241,30000,140,2026-04-07T07:16:07Z
57.282238,34.500717,30000,220,2026-04-07T07:16:09Z
57.286106,34.496464,30000,340,2026-04-07T07:16:11Z
57.289227,34.491829,30000,230,2026-04-07T07:16:13Z
57.292461,34.487583,30000,451,2026-04-07T07:16:15Z
57.298122,34.483597,30000,480,2026-04-07T07:16:17Z
57.299271,34.479553,30000,130,2026-04-07T07:16:20Z
57.302879,34.474743,30000,445,2026-04-07T07:16:22Z
57.306236,34.470417,30000,448,2026-04-07T07:16:24Z
57.310207,34.465416,30000,446,2026-04-07T07:16:26Z
57.313896,34.461117,30000,442,2026-04-07T07:16:28Z
57.319923,34.454124,30000,160,2026-04-07T07:16:31Z
57.323418,34.449932,30000,120,2026-04-07T07:16:33Z
57.326801,34.44508,30025,439,2026-04-07T07:16:35Z
57.330502,34.440369,30025,444,2026-04-07T07:16:37Z
57.334869,34.435059,30025,470,2026-04-07T07:16:39Z
57.337204,34.432388,30025,443,2026-04-07T07:16:42Z
57.341736,34.426418,30025,390,2026-04-07T07:16:44Z
57.344757,34.422874,30000,270,2026-04-07T07:16:46Z
57.348732,34.418217,30000,435,2026-04-07T07:16:48Z
57.351715,34.414581,30000,441,2026-04-07T07:16:50Z
57.355724,34.409435,30000,445,2026-04-07T07:16:52Z
57.359669,34.40551,30025,290,2026-04-07T07:16:54Z
57.362785,34.400364,30025,290,2026-04-07T07:16:56Z
57.367046,34.395901,30000,320,2026-04-07T07:16:59Z
57.368649,34.391277,30000,290,2026-04-07T07:17:01Z
57.373741,34.387684,30000,451,2026-04-07T07:17:03Z
57.378746,34.381264,30000,270,2026-04-07T07:17:06Z
57.381149,34.376595,30000,240,2026-04-07T07:17:08Z
57.384487,34.37244,30000,417,2026-04-07T07:17:10Z
57.389389,34.364841,30000,290,2026-04-07T07:17:13Z
57.394699,34.36063,30000,60,2026-04-07T07:17:15Z
57.39925,34.356857,30000,320,2026-04-07T07:17:17Z
57.401051,34.352894,30000,372,2026-04-07T07:17:20Z
57.404606,34.34803,30000,190,2026-04-07T07:17:22Z
57.409683,34.343052,30000,460,2026-04-07T07:17:24Z
57.413677,34.339592,30000,460,2026-04-07T07:17:26Z
57.416077,34.335205,30000,310,2026-04-07T07:17:28Z
57.421204,34.328182,30000,480,2026-04-07T07:17:31Z
57.426273,34.322334,30000,230,2026-04-07T07:17:34Z
57.521236,34.205532,30000,440,2026-04-07T07:18:28Z
57.546986,34.176868,30000,190,2026-04-07T07:18:43Z
57.599873,34.110294,30000,330,2026-04-07T07:19:14Z
57.613731,34.092854,30025,220,2026-04-07T07:19:22Z
57.617523,34.088654,30025,250,2026-04-07T07:19:24Z
57.638206,34.063423,30025,420,2026-04-07T07:19:36Z
57.641159,34.059402,30025,120,2026-04-07T07:19:38Z
57.644394,34.054817,30025,412,2026-04-07T07:19:40Z
57.647694,34.050575,30025,320,2026-04-07T07:19:42Z
57.653477,34.043713,30025,390,2026-04-07T07:19:45Z
57.656921,34.039913,30025,270,2026-04-07T07:19:47Z
57.668789,34.024609,30000,580,2026-04-07T07:19:54Z
57.663151,34.012733,30000,100,2026-04-07T07:19:56Z
57.663261,34.013268,30000,60,2026-04-07T07:19:58Z
57.666424,34.008648,30000,237,2026-04-07T07:20:00Z
57.6842,33.990513,30000,470,2026-04-07T07:20:08Z
57.688999,33.985893,30000,410,2026-04-07T07:20:10Z
57.694607,33.9809,29975,497,2026-04-07T07:20:12Z
57.696606,33.978374,29975,486,2026-04-07T07:20:14Z
57.70089,33.973686,29975,482,2026-04-07T07:20:17Z
57.71627,33.955662,29975,430,2026-04-07T07:20:25Z
57.719326,33.952438,29975,467,2026-04-07T07:20:27Z
57.723015,33.948368,29975,473,2026-04-07T07:20:29Z
57.72839,33.941628,29975,360,2026-04-07T07:20:32Z
57.732643,33.937801,29975,465,2026-04-07T07:20:34Z
57.740044,33.930099,29975,470,2026-04-07T07:20:37Z
57.742165,33.924168,29975,470,2026-04-07T07:20:39Z
57.74614,33.91946,29975,170,2026-04-07T07:20:41Z
57.749699,33.914692,29975,200,2026-04-07T07:20:44Z
57.755058,33.911591,30000,440,2026-04-07T07:20:46Z
57.757454,33.908276,30000,459,2026-04-07T07:20:48Z
57.76091,33.904404,30000,464,2026-04-07T07:20:50Z
57.765003,33.900108,30000,160,2026-04-07T07:20:52Z
57.768517,33.895374,30000,453,2026-04-07T07:20:54Z
57.772099,33.890991,30000,448,2026-04-07T07:20:56Z
57.776825,33.882149,30000,260,2026-04-07T07:20:58Z
57.781803,33.875732,30000,390,2026-04-07T07:21:01Z
57.784729,33.873768,30000,458,2026-04-07T07:21:03Z
57.787918,33.868252,30000,496,2026-04-07T07:21:05Z
57.791592,33.863811,30000,479,2026-04-07T07:21:07Z
57.795273,33.859364,30000,465,2026-04-07T07:21:10Z
57.799309,33.854649,30000,452,2026-04-07T07:21:12Z
57.804203,33.84845,30000,451,2026-04-07T07:21:14Z
57.80687,33.844986,30000,451,2026-04-07T07:21:16Z
57.811504,33.841957,30000,310,2026-04-07T07:21:18Z
57.816891,33.832813,30000,420,2026-04-07T07:21:21Z
57.819233,33.831215,30000,460,2026-04-07T07:21:23Z
57.82354,33.826626,30000,445,2026-04-07T07:21:25Z
57.826378,33.822147,30000,447,2026-04-07T07:21:27Z
57.829803,33.818241,30000,453,2026-04-07T07:21:29Z
57.833393,33.813705,30000,455,2026-04-07T07:21:31Z
57.837502,33.806431,30000,440,2026-04-07T07:21:34Z
57.840557,33.803047,30000,220,2026-04-07T07:21:36Z
57.844276,33.798698,30025,120,2026-04-07T07:21:38Z
57.848255,33.793789,30025,280,2026-04-07T07:21:40Z
57.8517,33.789318,30025,320,2026-04-07T07:21:42Z
57.857079,33.782413,30025,370,2026-04-07T07:21:45Z
57.860661,33.780235,30025,452,2026-04-07T07:21:47Z
57.864403,33.775707,30025,290,2026-04-07T07:21:49Z
57.867344,33.770058,30025,430,2026-04-07T07:21:51Z
57.87075,33.764439,30025,460,2026-04-07T07:21:53Z
57.874104,33.760208,30025,448,2026-04-07T07:21:55Z
57.878136,33.756229,30025,447,2026-04-07T07:21:58Z
57.88155,33.751972,30025,449,2026-04-07T07:22:00Z
57.884171,33.7458,30025,260,2026-04-07T07:22:02Z
57.888721,33.742004,30025,476,2026-04-07T07:22:04Z
57.891712,33.73674,30025,270,2026-04-07T07:22:06Z
57.895065,33.730362,30025,230,2026-04-07T07:22:08Z
57.898228,33.726353,30025,440,2026-04-07T07:22:10Z
57.901703,33.720852,30025,456,2026-04-07T07:22:12Z
57.905235,33.715767,30025,451,2026-04-07T07:22:14Z
57.908661,33.71051,30025,448,2026-04-07T07:22:16Z
57.912441,33.705105,30025,449,2026-04-07T07:22:18Z
57.916733,33.697842,30025,385,2026-04-07T07:22:21Z
57.921757,33.689346,30025,360,2026-04-07T07:22:25Z
57.925121,33.686012,30025,210,2026-04-07T07:22:27Z
57.928879,33.679314,30025,441,2026-04-07T07:22:29Z
57.931194,33.674858,30000,50,2026-04-07T07:22:31Z
57.93615,33.669415,30000,400,2026-04-07T07:22:33Z
57.938622,33.662792,30000,438,2026-04-07T07:22:35Z
57.943386,33.659626,30000,486,2026-04-07T07:22:38Z
57.946201,33.653816,30000,441,2026-04-07T07:22:40Z
57.949566,33.648647,30000,452,2026-04-07T07:22:42Z
57.952805,33.643284,30000,447,2026-04-07T07:22:44Z
57.956451,33.638588,30000,270,2026-04-07T07:22:46Z
57.959671,33.632561,30000,443,2026-04-07T07:22:48Z
