lat,lon,Altitude,Speed,UTC
55.975559,36.770973,12275,284,2026-04-18T07:07:46Z
55.977009,36.766254,12375,284,2026-04-18T07:07:49Z
55.978554,36.76125,12450,284,2026-04-18T07:07:51Z
55.979927,36.756691,12525,284,2026-04-18T07:07:53Z
55.981075,36.752972,12600,284,2026-04-18T07:07:55Z
55.982327,36.748871,12675,286,2026-04-18T07:07:57Z
55.983814,36.743931,12775,286,2026-04-18T07:07:59Z
55.985519,36.738895,12850,286,2026-04-18T07:08:01Z
55.986572,36.7355,12925,288,2026-04-18T07:08:04Z
55.988022,36.730461,13000,288,2026-04-18T07:08:06Z
55.989658,36.724697,13100,288,2026-04-18T07:08:08Z
55.991028,36.721146,13150,288,2026-04-18T07:08:10Z
55.992207,36.717442,13250,290,2026-04-18T07:08:12Z
55.993412,36.713127,13325,290,2026-04-18T07:08:14Z
55.99519,36.707016,13425,290,2026-04-18T07:08:17Z
55.996437,36.702969,13475,290,2026-04-18T07:08:19Z
55.99815,36.697975,13575,292,2026-04-18T07:08:21Z
55.999538,36.6931,13675,292,2026-04-18T07:08:23Z
56.000942,36.688522,13750,292,2026-04-18T07:08:26Z
56.002651,36.682789,13825,292,2026-04-18T07:08:28Z
56.00367,36.67976,13925,292,2026-04-18T07:08:30Z
56.005196,36.674667,14025,292,2026-04-18T07:08:32Z
56.006855,36.668434,14125,292,2026-04-18T07:08:35Z
56.008045,36.665081,14225,292,2026-04-18T07:08:37Z
56.009708,36.660847,14325,292,2026-04-18T07:08:39Z
56.011024,36.65728,14425,292,2026-04-18T07:08:42Z
56.012371,36.650665,14525,292,2026-04-18T07:08:44Z
56.013775,36.645336,14625,292,2026-04-18T07:08:46Z
56.015247,36.640965,14725,292,2026-04-18T07:08:48Z
56.017063,36.636303,14800,292,2026-04-18T07:08:50Z
56.018013,36.631474,14900,294,2026-04-18T07:08:53Z
56.021084,36.620968,15050,294,2026-04-18T07:08:57Z
56.022308,36.617893,15125,294,2026-04-18T07:08:59Z
56.023674,36.612953,15200,294,2026-04-18T07:09:02Z
56.025902,36.606098,15325,296,2026-04-18T07:09:05Z
56.027294,36.601822,15400,296,2026-04-18T07:09:07Z
56.028389,36.597656,15475,296,2026-04-18T07:09:09Z
56.029934,36.592117,15550,298,2026-04-18T07:09:11Z
56.03207,36.584568,15625,298,2026-04-18T07:09:14Z
56.03347,36.58062,15675,298,2026-04-18T07:09:16Z
56.034458,36.575809,15775,298,2026-04-18T07:09:18Z
56.036003,36.571156,15850,300,2026-04-18T07:09:21Z
56.037685,36.566555,15925,300,2026-04-18T07:09:23Z
56.038925,36.561325,16000,300,2026-04-18T07:09:25Z
56.040421,36.558304,16050,302,2026-04-18T07:09:27Z
56.042831,36.548653,16125,304,2026-04-18T07:09:31Z
56.044216,36.544827,16175,306,2026-04-18T07:09:33Z
56.045387,36.540623,16225,308,2026-04-18T07:09:35Z
56.046761,36.536198,16250,308,2026-04-18T07:09:37Z
56.048576,36.529022,16300,308,2026-04-18T07:09:39Z
56.049637,36.523785,16350,312,2026-04-18T07:09:42Z
56.051437,36.517609,16450,312,2026-04-18T07:09:44Z
56.053146,36.512245,16525,314,2026-04-18T07:09:47Z
56.054276,36.510254,16600,314,2026-04-18T07:09:49Z
56.055866,36.505882,16675,314,2026-04-18T07:09:51Z
56.057201,36.501781,16750,314,2026-04-18T07:09:53Z
56.058964,36.495422,16850,314,2026-04-18T07:09:56Z
56.060944,36.489071,16925,314,2026-04-18T07:09:58Z
56.06242,36.481941,17025,316,2026-04-18T07:10:00Z
56.063679,36.47831,17075,316,2026-04-18T07:10:02Z
56.065666,36.470535,17125,316,2026-04-18T07:10:05Z
56.066612,36.469189,17175,318,2026-04-18T07:10:07Z
56.068241,36.462509,17200,318,2026-04-18T07:10:09Z
56.070004,36.457554,17250,324,2026-04-18T07:10:11Z
56.07148,36.450871,17275,324,2026-04-18T07:10:13Z
56.073135,36.444168,17325,326,2026-04-18T07:10:15Z
56.074646,36.439533,17375,326,2026-04-18T07:10:18Z
56.075764,36.43718,17425,328,2026-04-18T07:10:20Z
56.077148,36.431595,17500,328,2026-04-18T07:10:22Z
56.078732,36.424767,17575,328,2026-04-18T07:10:24Z
56.080494,36.419918,17675,328,2026-04-18T07:10:27Z
56.082153,36.413967,17750,328,2026-04-18T07:10:29Z
56.083309,36.409229,17800,330,2026-04-18T07:10:31Z
56.085163,36.403576,17875,330,2026-04-18T07:10:33Z
56.086826,36.397797,17950,332,2026-04-18T07:10:36Z
56.088032,36.391426,18025,332,2026-04-18T07:10:38Z
56.089966,36.387596,18100,332,2026-04-18T07:10:40Z
56.091087,36.384148,18175,332,2026-04-18T07:10:42Z
56.093052,36.376736,18250,332,2026-04-18T07:10:44Z
56.094456,36.371338,18300,334,2026-04-18T07:10:47Z
56.096119,36.3657,18375,336,2026-04-18T07:10:49Z
56.098034,36.359287,18400,336,2026-04-18T07:10:51Z
56.0993,36.354057,18450,336,2026-04-18T07:10:54Z
56.100998,36.34787,18475,340,2026-04-18T07:10:56Z
56.102604,36.342838,18525,340,2026-04-18T07:10:58Z
56.104324,36.337307,18550,344,2026-04-18T07:11:00Z
56.106186,36.331326,18575,344,2026-04-18T07:11:02Z
56.107552,36.32576,18625,344,2026-04-18T07:11:05Z
56.109039,36.320091,18650,348,2026-04-18T07:11:07Z
56.110615,36.315208,18675,350,2026-04-18T07:11:09Z
56.112003,36.308857,18725,350,2026-04-18T07:11:11Z
56.113762,36.304008,18750,350,2026-04-18T07:11:13Z
56.11557,36.297638,18800,354,2026-04-18T07:11:16Z
56.11739,36.292019,18825,354,2026-04-18T07:11:18Z
56.118717,36.287132,18850,356,2026-04-18T07:11:20Z
56.120316,36.28146,18900,358,2026-04-18T07:11:22Z
56.122429,36.274818,18925,358,2026-04-18T07:11:25Z
56.123993,36.267906,18975,362,2026-04-18T07:11:27Z
56.126022,36.261227,19000,364,2026-04-18T07:11:29Z
56.12738,36.255924,19025,364,2026-04-18T07:11:31Z
56.129128,36.250019,19050,364,2026-04-18T07:11:33Z
56.13084,36.244205,19075,368,2026-04-18T07:11:36Z
56.132557,36.238548,19125,368,2026-04-18T07:11:38Z
56.134132,36.233086,19150,372,2026-04-18T07:11:40Z
56.135948,36.227837,19175,372,2026-04-18T07:11:42Z
56.137466,36.221817,19225,372,2026-04-18T07:11:44Z
56.139084,36.215496,19250,374,2026-04-18T07:11:46Z
56.141247,36.207951,19300,374,2026-04-18T07:11:48Z
56.142532,36.202717,19350,378,2026-04-18T07:11:50Z
56.14415,36.196339,19400,378,2026-04-18T07:11:53Z
56.145855,36.190426,19450,378,2026-04-18T07:11:55Z
56.148087,36.181881,19525,378,2026-04-18T07:11:57Z
56.15023,36.174828,19625,380,2026-04-18T07:12:01Z
56.152569,36.168545,19700,380,2026-04-18T07:12:03Z
56.154148,36.162907,19775,380,2026-04-18T07:12:05Z
56.156563,36.155117,19850,380,2026-04-18T07:12:07Z
56.157112,36.150574,19925,380,2026-04-18T07:12:09Z
56.159214,36.144543,20000,380,2026-04-18T07:12:12Z
56.160847,36.139114,20050,380,2026-04-18T07:12:14Z
56.162346,36.133266,20125,380,2026-04-18T07:12:16Z
56.164558,36.125717,20200,380,2026-04-18T07:12:18Z
56.165997,36.121372,20275,380,2026-04-18T07:12:20Z
56.167885,36.114681,20375,380,2026-04-18T07:12:22Z
56.170475,36.105804,20450,380,2026-04-18T07:12:25Z
56.172623,36.099613,20550,380,2026-04-18T07:12:27Z
56.173679,36.094574,20625,380,2026-04-18T07:12:29Z
56.176819,36.084057,20750,380,2026-04-18T07:12:33Z
56.178368,36.077305,20800,380,2026-04-18T07:12:35Z
56.180107,36.071716,20875,380,2026-04-18T07:12:37Z
56.181664,36.066559,20950,380,2026-04-18T07:12:39Z
56.183323,36.060333,21025,380,2026-04-18T07:12:42Z
56.185268,36.053547,21100,380,2026-04-18T07:12:44Z
56.18729,36.046051,21175,382,2026-04-18T07:12:46Z
56.189133,36.040531,21250,382,2026-04-18T07:12:48Z
56.190613,36.035381,21300,382,2026-04-18T07:12:50Z
56.192287,36.02861,21350,382,2026-04-18T07:12:53Z
56.194374,36.021931,21450,382,2026-04-18T07:12:55Z
56.195934,36.016617,21500,382,2026-04-18T07:12:57Z
56.197552,36.010551,21550,384,2026-04-18T07:12:59Z
56.199612,36.003559,21625,384,2026-04-18T07:13:02Z
56.201378,35.997448,21675,384,2026-04-18T07:13:04Z
56.203098,35.989761,21750,384,2026-04-18T07:13:06Z
56.205173,35.984684,21800,384,2026-04-18T07:13:08Z
56.206406,35.978378,21850,386,2026-04-18T07:13:10Z
56.208652,35.972839,21900,386,2026-04-18T07:13:13Z
56.209873,35.966537,21975,386,2026-04-18T07:13:15Z
56.211956,35.960175,22025,386,2026-04-18T07:13:17Z
56.21413,35.953445,22125,386,2026-04-18T07:13:19Z
56.215561,35.947575,22175,386,2026-04-18T07:13:22Z
56.217995,35.939754,22250,386,2026-04-18T07:13:24Z
56.2192,35.935116,22300,386,2026-04-18T07:13:26Z
56.221092,35.928646,22375,386,2026-04-18T07:13:28Z
56.222942,35.922558,22425,388,2026-04-18T07:13:31Z
56.224903,35.914841,22500,388,2026-04-18T07:13:33Z
56.226841,35.908127,22550,388,2026-04-18T07:13:35Z
56.228477,35.901634,22625,388,2026-04-18T07:13:37Z
56.230591,35.894657,22675,390,2026-04-18T07:13:40Z
56.23251,35.887043,22725,390,2026-04-18T07:13:42Z
56.233807,35.882683,22775,390,2026-04-18T07:13:44Z
56.236141,35.874256,22800,390,2026-04-18T07:13:46Z
56.237053,35.870995,22850,392,2026-04-18T07:13:48Z
56.238979,35.864628,22900,392,2026-04-18T07:13:51Z
56.241131,35.857361,22975,392,2026-04-18T07:13:53Z
56.243088,35.850262,23050,392,2026-04-18T07:13:55Z
56.245285,35.843227,23125,392,2026-04-18T07:13:57Z
56.24662,35.837849,23175,392,2026-04-18T07:14:00Z
56.248371,35.83223,23250,392,2026-04-18T07:14:02Z
56.250492,35.823864,23325,392,2026-04-18T07:14:04Z
56.251938,35.816708,23375,392,2026-04-18T07:14:06Z
56.255123,35.809044,23475,392,2026-04-18T07:14:09Z
56.256493,35.802887,23550,392,2026-04-18T07:14:12Z
56.258247,35.796867,23625,392,2026-04-18T07:14:14Z
56.260296,35.789669,23700,392,2026-04-18T07:14:16Z
56.262287,35.782207,23750,392,2026-04-18T07:14:18Z
56.26366,35.777912,23800,394,2026-04-18T07:14:20Z
56.265415,35.771801,23850,394,2026-04-18T07:14:22Z
56.267952,35.762306,23900,394,2026-04-18T07:14:25Z
56.269653,35.756077,23925,394,2026-04-18T07:14:27Z
56.271042,35.750999,23975,396,2026-04-18T07:14:29Z
56.272625,35.7458,24025,396,2026-04-18T07:14:31Z
56.27467,35.738842,24075,396,2026-04-18T07:14:34Z
56.277298,35.729759,24125,398,2026-04-18T07:14:36Z
56.278599,35.725231,24175,398,2026-04-18T07:14:38Z
56.280724,35.717625,24200,398,2026-04-18T07:14:41Z
56.282391,35.711414,24275,398,2026-04-18T07:14:43Z
56.284409,35.704113,24325,398,2026-04-18T07:14:45Z
56.286461,35.696762,24375,400,2026-04-18T07:14:48Z
56.289726,35.683865,24475,400,2026-04-18T07:14:52Z
56.291565,35.678452,24525,400,2026-04-18T07:14:54Z
56.293827,35.669842,24575,400,2026-04-18T07:14:56Z
56.295631,35.663853,24650,400,2026-04-18T07:14:58Z
56.29723,35.658218,24700,400,2026-04-18T07:15:01Z
56.299339,35.650875,24775,400,2026-04-18T07:15:03Z
56.301384,35.643974,24825,402,2026-04-18T07:15:05Z
56.303276,35.637627,24875,402,2026-04-18T07:15:07Z
56.304897,35.631256,24925,402,2026-04-18T07:15:10Z
56.306736,35.624779,24975,402,2026-04-18T07:15:12Z
56.308235,35.618973,25025,402,2026-04-18T07:15:14Z
56.310593,35.610874,25075,402,2026-04-18T07:15:16Z
56.312263,35.604427,25125,402,2026-04-18T07:15:18Z
56.313797,35.598808,25175,402,2026-04-18T07:15:20Z
56.341267,35.506577,25950,404,2026-04-18T07:15:52Z
56.344608,35.490959,26075,404,2026-04-18T07:15:56Z
56.345562,35.48642,26125,404,2026-04-18T07:15:58Z
56.347187,35.479816,26150,406,2026-04-18T07:16:00Z
56.349098,35.472477,26200,406,2026-04-18T07:16:02Z
56.350746,35.467266,26225,406,2026-04-18T07:16:05Z
56.352688,35.460819,26275,406,2026-04-18T07:16:07Z
56.354572,35.453709,26300,408,2026-04-18T07:16:09Z
56.3568,35.446144,26350,408,2026-04-18T07:16:11Z
56.359055,35.438168,26375,408,2026-04-18T07:16:14Z
56.360806,35.432281,26425,408,2026-04-18T07:16:16Z
56.362442,35.426231,26450,410,2026-04-18T07:16:18Z
56.363953,35.420212,26500,410,2026-04-18T07:16:20Z
56.366592,35.410931,26550,410,2026-04-18T07:16:22Z
56.367569,35.407536,26575,410,2026-04-18T07:16:24Z
56.369305,35.401142,26625,410,2026-04-18T07:16:27Z
56.371738,35.392609,26675,410,2026-04-18T07:16:29Z
56.397209,35.304756,27325,412,2026-04-18T07:16:58Z
56.399712,35.295643,27375,414,2026-04-18T07:17:00Z
56.400696,35.291435,27400,414,2026-04-18T07:17:03Z
56.402561,35.284142,27450,414,2026-04-18T07:17:05Z
56.404228,35.277798,27475,414,2026-04-18T07:17:07Z
56.406441,35.270599,27525,414,2026-04-18T07:17:09Z
56.408566,35.262817,27575,414,2026-04-18T07:17:11Z
56.410286,35.25705,27625,414,2026-04-18T07:17:14Z
56.412441,35.248478,27675,414,2026-04-18T07:17:16Z
56.413334,35.24181,27725,416,2026-04-18T07:17:18Z
56.41494,35.234531,27750,416,2026-04-18T07:17:20Z
56.416389,35.22966,27775,416,2026-04-18T07:17:22Z
56.418362,35.222195,27825,416,2026-04-18T07:17:24Z
56.420193,35.215916,27850,418,2026-04-18T07:17:26Z
56.422115,35.209686,27875,418,2026-04-18T07:17:28Z
56.424175,35.202549,27925,418,2026-04-18T07:17:31Z
56.42617,35.195194,27950,418,2026-04-18T07:17:33Z
56.428226,35.187748,28000,418,2026-04-18T07:17:36Z
56.4305,35.17992,28050,420,2026-04-18T07:17:38Z
56.432671,35.17215,28075,420,2026-04-18T07:17:40Z
56.434326,35.165886,28125,420,2026-04-18T07:17:43Z
56.436138,35.159306,28150,420,2026-04-18T07:17:45Z
56.437893,35.152653,28200,420,2026-04-18T07:17:47Z
56.466789,35.053059,29050,416,2026-04-18T07:18:19Z
56.468418,35.046726,29075,418,2026-04-18T07:18:21Z
56.469872,35.040482,29125,418,2026-04-18T07:18:23Z
56.471878,35.03302,29150,418,2026-04-18T07:18:25Z
56.473911,35.025299,29150,418,2026-04-18T07:18:27Z
56.475735,35.018387,29175,420,2026-04-18T07:18:30Z
56.477375,35.011982,29200,420,2026-04-18T07:18:32Z
56.479015,35.005405,29200,420,2026-04-18T07:18:34Z
56.481258,34.996552,29250,422,2026-04-18T07:18:37Z
56.48317,34.989735,29275,422,2026-04-18T07:18:39Z
56.485741,34.980675,29300,422,2026-04-18T07:18:41Z
56.487118,34.976406,29350,422,2026-04-18T07:18:43Z
56.489216,34.969784,29375,424,2026-04-18T07:18:46Z
56.491142,34.962429,29425,424,2026-04-18T07:18:48Z
56.492779,34.956329,29450,424,2026-04-18T07:18:50Z
56.520477,34.853836,30475,414,2026-04-18T07:19:22Z
56.547169,34.754864,30875,422,2026-04-18T07:19:54Z
56.573524,34.65667,31300,426,2026-04-18T07:20:25Z
56.57893,34.637749,31425,426,2026-04-18T07:20:31Z
56.580536,34.631054,31475,426,2026-04-18T07:20:33Z
56.582069,34.619625,31500,426,2026-04-18T07:20:35Z
56.584641,34.612049,31575,426,2026-04-18T07:20:38Z
56.586704,34.604496,31625,426,2026-04-18T07:20:41Z
56.588364,34.598053,31675,426,2026-04-18T07:20:43Z
56.591637,34.589798,31725,424,2026-04-18T07:20:46Z
56.593189,34.58247,31800,424,2026-04-18T07:20:48Z
56.595463,34.572769,31825,424,2026-04-18T07:20:50Z
56.59742,34.567139,31900,424,2026-04-18T07:20:52Z
56.599167,34.560951,31950,424,2026-04-18T07:20:54Z
56.600838,34.555447,32000,424,2026-04-18T07:20:57Z
56.602386,34.548599,32050,422,2026-04-18T07:20:59Z
56.604156,34.541924,32100,422,2026-04-18T07:21:01Z
56.606213,34.534184,32150,422,2026-04-18T07:21:03Z
56.608063,34.527225,32225,422,2026-04-18T07:21:05Z
56.610153,34.519016,32275,422,2026-04-18T07:21:08Z
56.611858,34.512295,32325,422,2026-04-18T07:21:10Z
56.613651,34.505749,32350,422,2026-04-18T07:21:12Z
56.61549,34.498623,32375,422,2026-04-18T07:21:14Z
56.617828,34.493019,32425,422,2026-04-18T07:21:16Z
56.619015,34.487526,32450,422,2026-04-18T07:21:18Z
56.620651,34.478546,32475,422,2026-04-18T07:21:20Z
56.622631,34.471951,32525,422,2026-04-18T07:21:22Z
56.624165,34.466156,32550,422,2026-04-18T07:21:25Z
56.626141,34.459442,32575,422,2026-04-18T07:21:27Z
56.627911,34.452881,32600,422,2026-04-18T07:21:29Z
56.629894,34.445587,32625,422,2026-04-18T07:21:31Z
56.631794,34.4389,32675,422,2026-04-18T07:21:33Z
56.633251,34.428646,32700,422,2026-04-18T07:21:36Z
56.635071,34.421951,32750,422,2026-04-18T07:21:38Z
56.637234,34.414135,32775,424,2026-04-18T07:21:40Z
56.638672,34.409164,32800,424,2026-04-18T07:21:42Z
56.640667,34.401615,32825,424,2026-04-18T07:21:44Z
56.642391,34.394962,32875,424,2026-04-18T07:21:46Z
56.644379,34.386246,32900,424,2026-04-18T07:21:49Z
56.646019,34.379478,32950,424,2026-04-18T07:21:51Z
56.6478,34.372822,32975,424,2026-04-18T07:21:53Z
56.650188,34.364243,33025,424,2026-04-18T07:21:55Z
56.653206,34.352432,33075,424,2026-04-18T07:21:59Z
56.654991,34.346703,33100,424,2026-04-18T07:22:01Z
56.657406,34.33886,33150,424,2026-04-18T07:22:04Z
56.659424,34.332775,33175,424,2026-04-18T07:22:06Z
56.663231,34.31876,33250,424,2026-04-18T07:22:10Z
56.66412,34.313091,33275,424,2026-04-18T07:22:12Z
56.666199,34.30619,33325,424,2026-04-18T07:22:14Z
56.667557,34.2985,33350,424,2026-04-18T07:22:16Z
56.670097,34.289383,33375,424,2026-04-18T07:22:18Z
56.672932,34.277748,33425,424,2026-04-18T07:22:22Z
56.67667,34.267841,33500,424,2026-04-18T07:22:26Z
56.683338,34.238934,33625,424,2026-04-18T07:22:34Z
56.684864,34.232224,33675,424,2026-04-18T07:22:36Z
56.686272,34.225605,33700,424,2026-04-18T07:22:38Z
56.68811,34.219276,33725,424,2026-04-18T07:22:41Z
56.69083,34.210823,33775,424,2026-04-18T07:22:43Z
56.6926,34.205723,33800,424,2026-04-18T07:22:45Z
56.694527,34.199131,33825,424,2026-04-18T07:22:47Z
56.696659,34.190121,33900,424,2026-04-18T07:22:50Z
56.69928,34.180153,33925,424,2026-04-18T07:22:53Z
56.701031,34.173145,33950,426,2026-04-18T07:22:55Z
56.702587,34.167038,33950,426,2026-04-18T07:22:57Z
56.705379,34.158756,33975,426,2026-04-18T07:23:00Z
56.707882,34.148983,33975,426,2026-04-18T07:23:02Z
56.70903,34.146008,33975,428,2026-04-18T07:23:04Z
56.711601,34.131981,33975,428,2026-04-18T07:23:07Z
56.713303,34.124958,34000,428,2026-04-18T07:23:10Z
56.714935,34.11911,34000,428,2026-04-18T07:23:12Z
56.716709,34.112778,34000,430,2026-04-18T07:23:14Z
56.719597,34.105995,34000,430,2026-04-18T07:23:16Z
56.720909,34.096577,34000,430,2026-04-18T07:23:18Z
56.723026,34.088711,34000,430,2026-04-18T07:23:21Z
